,id_discente,sexo,data_nascimento,raca,estado_origem,cidade_origem,estado,municipio,bairro,nivel_ensino,forma_ingresso,ano_ingresso,periodo_ingresso,cotista,id_curso
7472,2d46502091a65749687e7a1bceeefd49,F,21_01_1995,PARDO,CEARA,NATAL,RIO_GRANDE_DO_NORTE,NATAL,SAO_MIGUEL,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7492,a8f70fbf9595c8defea7cd4cd7bda412,M,19_02_1986,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PITIMBU,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7519,c4afc0c23e6401d91b2f6c384a9b6e5d,M,30_06_1993,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7529,e35b819ba818fdcf4798abf7b7e40994,M,13_09_1985,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7537,81145df1eab5c36a6edcca87a80def7b,M,31_05_1992,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7549,65d9a86e996d14017b30164db9294f0e,M,19_07_1989,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7555,2a6dc7b1b2359895978218d8521d58a0,M,01_02_1987,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2017,1.0,F,92127264.0
7563,13211760799e7de454bd0666a73c3b73,M,28_05_1999,NEGRO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,POTENGI,GRADUACAO,SISU,2017,1.0,F,92127264.0
7575,9367faa78e1994f3861499e75f7f61e9,F,16_04_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
7587,3e999c4c5ee2dbbb958fc88d24d39a37,M,12_09_1991,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,JARDIM_PLANALTO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7598,9949b3a9ac2ba7c2007d430216c141af,M,30_11_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,CAJUPIRANGA,GRADUACAO,SISU,2017,1.0,T,92127264.0
7606,12825e7fd4b6ec3233c2c60a5b020fee,M,05_10_1995,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PEDRO_VELHO,CENTRO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7618,5400c36d0d6ffae30f5ea6a2144e5a0b,M,13_03_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,F,92127264.0
7632,f3e277887cd1e614b4425337b3a096ca,M,21_05_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7643,47e0a38b24fe1ff3dce2d3da5fb2eb9e,M,27_07_1998,BRANCO,CEARA,FORTALEZA,RIO_GRANDE_DO_NORTE,NATAL,PONTA_NEGRA,GRADUACAO,SISU,2017,1.0,F,92127264.0
7655,ac2fa153844929940441529fcd7fdfc6,F,16_08_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NORDESTE,GRADUACAO,SISU,2017,1.0,T,92127264.0
7666,08128d8405dec3563f96d12ca58af77e,M,16_08_1992,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7678,d64a7945156a33a9c7f42a7b9920bea3,F,13_07_1998,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,T,92127264.0
7690,93fa692377232d96c7bc48969f2d3a59,M,01_04_1996,PARDO,NAO_INFORMADO,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7703,c37ac019f4be4abced037a60c2282558,M,31_03_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
7712,0ae67acbe3f38b03a1c51fb6188776dd,M,14_01_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7723,29b127de310becf8e315c792d7a56bcd,M,08_10_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,F,92127264.0
7737,e38f88eb31d428e98440a1ad2d2607fb,M,15_06_1974,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,ALECRIM,GRADUACAO,SISU,2017,1.0,T,92127264.0
7749,e563aef301e0251656eb27dd40b21b8f,M,15_05_1998,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7761,6515bc11da740d64680ef5f36d016237,M,19_02_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,SISU,2017,1.0,T,92127264.0
7773,4dd6724406f14cb11b62567786620037,M,13_09_1996,PARDO,RIO_DE_JANEIRO,RIO_DE_JANEIRO,RIO_GRANDE_DO_NORTE,NATAL,ALECRIM,GRADUACAO,SISU,2017,1.0,T,92127264.0
7790,672821291fd0567644620cf6bcb13bcf,M,07_12_1996,PARDO,PARAIBA,CUITE,RIO_GRANDE_DO_NORTE,NATAL,DIX_SEPT_ROSADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7801,6b093c6ef14cd81941b48e2c1853ea7c,M,22_07_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,SISU,2017,1.0,F,92127264.0
7813,ba595653d312a97aa393b642d91e8779,M,25_07_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7827,048106f06cfac314872eae92ea6e4b87,M,24_09_1976,BRANCO,PERNAMBUCO,RECIFE,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7838,18951025c33f4bd2d00044a711f64260,F,29_07_1998,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7850,71b1ba5b9ee3e9796d226d97a640ac15,M,23_05_1999,BRANCO,RIO_GRANDE_DO_NORTE,PAU_DOS_FERROS,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7861,fd88b11a8ad4b4c1b4021d8dba0a24d9,M,27_09_1996,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,REDINHA,GRADUACAO,SISU,2017,1.0,F,92127264.0
7873,54274cf56ced5844b90a2b7ccf5206b3,M,23_07_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,SISU,2017,1.0,F,92127264.0
7887,b5c6ce0b71811530c2d8f3406a9026a9,M,08_05_1996,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
7899,277830ff25b2d893a214d8e0c1bee0e4,M,04_12_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7910,f76b84a0d3110ec3345de5644810dbc8,M,10_09_1998,BRANCO,CEARA,FORTALEZA,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7921,c7658428eaebf51d27c6172a9b4ad489,M,01_05_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,BOA_ESPERANCA,GRADUACAO,SISU,2017,1.0,T,92127264.0
7933,1c3866519590f129a3cae2ef95c30fbe,M,22_02_1988,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,MACAIBA,CENTRO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7951,ec64cf2a40c2f6949be3d8ffd0ae5168,M,12_06_1999,PARDO,NAO_INFORMADO,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7962,85f6ecf46844bc8b2f164b4442c03a23,M,13_10_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7977,e5976989d02dd01d7be21af6dcab12dc,M,02_04_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
7989,6decd1a3d280d42c169e21a7b3720a1b,M,03_10_1998,PARDO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,SISU,2017,1.0,T,92127264.0
8001,3741066175d61b20f08e509ac825cc13,M,27_11_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,QUINTAS,GRADUACAO,SISU,2017,1.0,T,92127264.0
8013,3af883f3c8f3d49a5663377fe0424e64,M,01_12_1982,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8025,5c36f997414afe85466ddf7f029be0f3,M,11_08_1998,AMARELO_(DE_ORIGEM_ORIENTAL),RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8037,b2ea48813bda8b02e44205b7531695c8,M,20_05_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8048,73c2ec9df7df3db41fc430a063b7dae5,F,02_01_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PONTA_NEGRA,GRADUACAO,SISU,2017,1.0,F,92127264.0
8059,965dcfc2da7259d908f4dc6cd633be51,M,07_09_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8071,7a779e5d04e29819eea0a7f77f1c78bb,M,14_10_1994,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,TIROL,GRADUACAO,SISU,2017,1.0,F,92127264.0
8080,4aa63133c963bd0936a731846d0be1b6,M,28_12_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8092,224c0a6a613d388c45235ef7c56afa46,M,06_01_1998,BRANCO,RIO_GRANDE_DO_NORTE,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,TIROL,GRADUACAO,SISU,2017,1.0,F,92127264.0
8105,e68aa00afbec6ea1d2511386edeaf5d0,M,06_03_1996,BRANCO,PARAIBA,JOAO_PESSOA,RIO_GRANDE_DO_NORTE,NATAL,ALECRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
8116,40e8feed1cdec2a8f720dd5cc01e5f20,M,20_09_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,SAO_GONCALO_DO_AMARANTE,JARDINS,GRADUACAO,SISU,2017,1.0,F,92127264.0
8121,b8e335be901f65af90c2b5fc074357a4,M,06_05_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,F,92127264.0
8132,a4dcb29c90d3391a129da2f0afedc5bc,M,15_07_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8144,24be267d0167372bdb797ea1ee45e132,M,12_04_1993,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,REDINHA,GRADUACAO,SISU,2017,1.0,F,92127264.0
8156,3ddd6ba065def5e04b33d9586c5535aa,M,06_09_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,F,92127264.0
8169,6fd68e20f25e7bcf6db87e03c8dc39f3,F,01_04_2000,NEGRO,RIO_DE_JANEIRO,RIO_DE_JANEIRO,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2017,1.0,F,92127264.0
8183,7a261aece371b5705ed0ecc531768b89,M,23_09_1997,PARDO,MATO_GROSSO_DO_SUL,CAMPO_GRANDE,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8198,ca091f92ef898601c135aebeb42ab6aa,M,14_05_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PARQUE_DAS_ARVORES,GRADUACAO,SISU,2017,1.0,T,92127264.0
8209,454c51639649e226880b674f517041bd,M,04_08_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8221,ed1f716d91554722d859070f65460a47,M,05_10_1995,PARDO,SAO_PAULO,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,POTENGI,GRADUACAO,SISU,2017,1.0,F,92127264.0
8230,22b6285ead6b0624416b2d44b397a602,M,19_02_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CANDELARIA,GRADUACAO,SISU,2017,1.0,T,92127264.0
8242,494c91068803fe73539abd10f38d14d9,M,27_06_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8254,311eb037be74d4a4242e34c949c0a2cb,M,06_08_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8266,ff097596ec3bffe8faf6f7d9d13da22f,M,17_02_1995,PARDO,RIO_GRANDE_DO_NORTE,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,T,92127264.0
8277,5364898807cee358ac5894796995ffe9,M,30_04_1982,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
8284,20126fce0b0ae024e65a237c4097cc25,M,27_03_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8295,7bce7935588670813945edba8a908be3,M,07_06_1983,BRANCO,PARAIBA,ESPERANCA,RIO_GRANDE_DO_NORTE,NATAL,PLANALTO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8307,23fd75b2977b49b4db2678f2a715ba57,M,27_04_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8318,d0d260597bc6f8d7191b873220ca89c4,M,26_03_1999,BRANCO,SAO_PAULO,SAO_PAULO,RIO_GRANDE_DO_NORTE,NATAL,PONTA_NEGRA,GRADUACAO,SISU,2017,1.0,F,92127264.0
8330,6c5380ba799263418724f9af3f241040,M,18_12_1999,PARDO,RIO_GRANDE_DO_NORTE,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8342,dc3aedd19a4d90fa6d3afeaf978cf70f,M,31_03_1988,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
8354,9fb90e4fa5f2be03fe818cd9e36294e8,M,14_05_1999,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8359,4af694ec6b3d69082f134cc16e681474,M,25_01_1996,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,JARDIM_PLANALTO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8372,0990b22d5cc621235045b4c4d54d1642,M,30_03_1999,BRANCO,RIO_GRANDE_DO_NORTE,FLORANIA,RIO_GRANDE_DO_NORTE,FLORANIA,CENTRO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8384,332bfc4118b00eb44fb36f5bdadba312,M,01_03_1999,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8396,d96129a3419bc92ba71e3efc6a8cb969,M,27_05_1998,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NOVA_CRUZ,CENTRO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8408,cc45c845f764c7be86f3959bffec4495,M,13_06_1999,NEGRO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
8420,cefa17be97c7b1a68278c8bd1131d3bb,M,28_08_1996,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8432,5904c33ccc86dfdcd3c08af48ccd93c3,M,06_11_1999,BRANCO,RIO_GRANDE_DO_NORTE,SANTO_ANTONIO,RIO_GRANDE_DO_NORTE,SANTO_ANTONIO,CENTRO,GRADUACAO,SISU,2017,1.0,T,92127264.0
8444,8e4eedfaf184cb2ec411ac8447288d98,M,20_02_1995,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PITIMBU,GRADUACAO,SISU,2017,1.0,F,92127264.0
8456,9bd8449c94d308ff99fd0ca27404c933,M,11_12_1978,PARDO,PIAUI,TERESINA,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8466,9b8bbc628a1ade2789aeda14b41ba5a1,M,19_03_1999,NEGRO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,ROCAS,GRADUACAO,SISU,2017,1.0,F,92127264.0
8481,58a1da20075595f170d80d8851414330,M,26_11_1997,BRANCO,RIO_GRANDE_DO_NORTE,CURRAIS_NOVOS,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,SISU,2017,1.0,F,92127264.0
8503,a59f18f09fa569edfbac95cad4837af2,M,16_12_1997,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8515,46aee5400eceac867127911c61ec7510,M,08_12_1997,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8527,8f18d65717ecb486d275692e1bcc90c4,M,07_07_1983,PARDO,CEARA,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,PASSAGEM_DE_AREIA,GRADUACAO,SISU,2017,1.0,T,92127264.0
8543,053ced1dbb30c8ce313826e736cd938f,M,04_10_1998,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NAO_INFORMADO,GRADUACAO,SISU,2017,1.0,F,92127264.0
8554,c069259dec589bd10c69ba9dd1a5ff33,M,27_01_1999,PARDO,RIO_DE_JANEIRO,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,NATAL,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,T,92127264.0
8565,7262cabf20f153ceaefb5a4180d0a859,M,06_03_1999,PARDO,RIO_GRANDE_DO_NORTE,PAU_DOS_FERROS,RIO_GRANDE_DO_NORTE,PARNAMIRIM,VIDA_NOVA,GRADUACAO,SISU,2017,1.0,T,92127264.0
8577,d8d6ea5e194e87dcd9c0373d3177ca7d,M,23_02_1995,PARDO,MARANHAO,NAO_INFORMADO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2017,1.0,F,92127264.0
