"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"4f1f2b66be1f58053c7478ac439b68dd";"2016";"1";"2192";"Todo em escola particular ";"f";"t";"f";"t"
"ff55aa7feb9aaac0f1a1a896fc634616";"2016";"1";"1458";"Todo em escola particular ";"f";"t";"f";"f"
"cd41eff3ebf711ee730825a0246dfc1e";"2016";"1";"4000";"Todo em escola publica ";"f";"f";"f";"f"
"5c171aec952a9cf7fbbb3416bfe240ff";"2016";"1";"1688";"Todo em escola publica ";"f";"f";"t";"f"
"8172688ec1ef2a339cc175ab385738dc";"2016";"1";"788";"Todo em escola publica ";"f";"t";"f";"f"
"a2c5a1eb19eee44f7a020ea34450799b";"2016";"1";"3700";"Todo em escola publica ";"f";"f";"f";"f"
"f0ca0f3989200fad243662376788cb3c";"2016";"1";"880";"Todo em escola publica ";"f";"t";"f";"f"
"1d610b1b4f8d98ca025d28fe8e49c2de";"2016";"1";"3180";"Todo em escola publica ";"f";"t";"f";"f"
"82d53fc75cc2abda4d4a7243740d0975";"2016";"1";"1173";"Todo em escola publica ";"f";"f";"f";"f"
"92de5ae5ae1ea21a419dfac1a0acf8d0";"2016";"1";"2019";"Todo em escola particular ";"f";"f";"f";"f"
"0ab1cac26a8d6a214c84494cd22e46c7";"2016";"1";"2900";"Todo em escola particular ";"f";"t";"f";"f"
"13c1ad223016c0a7f70a39b948ceb5b0";"2016";"1";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"58e75aa8c80d1d7e46be0ab6cd30b81b";"2016";"1";"788";"Todo em escola publica ";"f";"f";"f";"f"
"5a4a04d12d2cf270b8fd8d54fc0c3e80";"2016";"1";"2500";"Todo em escola particular ";"f";"t";"f";"f"
"e86eba5941dda1c4d6534fbae07b6563";"2016";"1";"800";"Todo em escola publica ";"f";"t";"f";"t"
"9569072048800b42d56b8160657c326b";"2016";"1";"20000";"Todo em escola publica ";"f";"t";"f";"f"
"c2847386264edc69d544a32b03ad0892";"2016";"1";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"b5cc82feef7841677d2d3c3fe7c09c07";"2016";"1";"1300";"Todo em escola particular ";"f";"f";"f";"f"
"61184e7ea39a88c664634b0b6ec69e57";"2016";"1";"1750";"Todo em escola particular ";"f";"f";"f";"f"
"ed36cce8c0564e97cb62dc5ef156e129";"2016";"1";"900";"Todo em escola particular ";"f";"t";"f";"f"
"82a1635d4a773bee3e50a5372cf7aa49";"2016";"1";"900";"Todo em escola publica ";"f";"f";"f";"f"
"9a02bc1c66ba5a111ae3d1b3c74c7cef";"2016";"1";"1380";"Todo em escola publica ";"f";"f";"t";"f"
"abab396e29119e5b9ef3badc6630cc30";"2016";"1";"2506";"Todo em escola publica ";"f";"f";"f";"f"
"c9f3bac5aeb8ed58ab4c98c7eb880d23";"2016";"1";"10000";"Todo em escola particular ";"f";"f";"f";"f"
"0a75689675fcbf69672181bde9c15f5e";"2016";"1";"788";"Todo em escola publica ";"f";"f";"t";"f"
"ac372fff878c24e9bf602882f76045cd";"2016";"1";"13000";"Todo em escola particular ";"f";"f";"f";"f"
"15f7934ec9eaee788bde767f5d9a4663";"2016";"1";"1000";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"1abb8b8124ff1421a70cf9e398d58bfc";"2016";"1";"1400";"Todo em escola particular ";"f";"t";"f";"t"
"02cfb87b97f3614d5ebca52b213b8116";"2016";"1";"2400";"Todo em escola publica ";"f";"f";"t";"f"
"1f9e19a884502d92c723fecd9f8141e5";"2016";"1";"2400";"Todo em escola publica ";"f";"f";"f";"f"
"59db226f431b49f7d908c2a9c7aa8f89";"2016";"1";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"58ce5262e5ff724301d3798eb44a5360";"2016";"1";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"621a4e8c4ebaf103ada571c8c0ab1c09";"2016";"1";"4000";"Todo em escola publica ";"f";"f";"f";"f"
"fb602f3f6c85defeb434ca8a8019d74a";"2016";"1";"1500";"Todo em escola particular ";"f";"f";"f";"f"
"f5440dcbaffbf6b5483dba8c41164fa5";"2016";"1";"914";"Todo em escola publica ";"f";"t";"f";"t"
"d41232869d73834376949beaa4003e34";"2016";"1";"1222";"Todo em escola publica ";"f";"t";"f";"t"
"affeb4d88fdc302cecb37118638735aa";"2016";"1";"850";"Todo em escola publica ";"f";"t";"f";"t"
"04658a1644e6c8f35c666c7462beff2e";"2016";"1";"147";"Todo em escola publica ";"f";"t";"f";"f"
"ae2781bea6929c81a146d56bb8f88bdd";"2016";"1";"3000";"Todo em escola particular ";"t";"f";"f";"f"
"07b1d6e3c46e92513942a72a073b6620";"2016";"1";"700";"Todo em escola publica ";"f";"t";"f";"f"
"c9fb84b42bed5555ed455119f7d2651b";"2016";"1";"200";"Todo em escola publica ";"f";"f";"t";"f"
"473deb995db0a97ddde25125a862fc61";"2016";"1";"2126";"Todo em escola publica ";"f";"t";"f";"t"
"d2087fb39fd95186a0c3b96eca120fb0";"2016";"1";"9000";"Todo em escola particular ";"f";"f";"f";"f"
"449e7414cb059ca7704021847c4ca9ee";"2016";"1";"1470";"Todo em escola publica ";"f";"f";"t";"f"
"b5209f08521f76cf0a67882b54b59d52";"2016";"1";"1125";"Todo em escola publica ";"f";"t";"f";"t"
"7ebaa1a05947b212c3db15325a222b4c";"2016";"1";"2640";"Todo em escola publica ";"f";"f";"f";"f"
"01520db6ce2ca85f5b119463328ccb93";"2016";"1";"2896";"Todo em escola particular ";"f";"t";"f";"f"
"4cdd378bc470d71710e1840ed7116ec9";"2016";"1";"111000";"Todo em escola publica ";"f";"f";"f";"f"
"6dc6df8b0e20bab851924a4f7e2ca63f";"2016";"1";"9000";"Todo em escola particular ";"f";"f";"f";"f"
"a46e0c95a51464033a5635d4aa4d8200";"2016";"1";"1560";"Todo em escola publica ";"f";"t";"f";"f"
"19d368522c3a5cf7c336a0ca11276a8d";"2016";"1";"1774";"Todo em escola publica ";"f";"t";"f";"t"
"1dedbb8dcc71ef8a41d170ad51122f80";"2016";"1";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"2510d0d9d3bbec9ff545e6ef0dea552a";"2016";"1";"1300";"Todo em escola publica ";"f";"t";"f";"t"
"614aeb9a078549e1466b8f81ac8d3067";"2016";"1";"3500";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"c47f5f000f5b2e23daccd8368225689c";"2016";"1";"850";"Todo em escola particular ";"f";"t";"f";"t"
"ed7be30bf8335d1f63572a8250712106";"2016";"1";"1217";"Todo em escola publica ";"f";"f";"f";"f"
"d98823330e258a7d6b1d27bcbf1b043c";"2016";"1";"1600";"Todo em escola publica ";"f";"f";"f";"f"
"235548929d3ad65e497e538a10a82796";"2016";"1";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"5f104c578e40999340d3eb336de9be79";"2016";"1";"2584";"Todo em escola publica ";"f";"f";"f";"f"
"588b400f33847dd62708d914ea2552bb";"2016";"1";"400";"Todo em escola publica ";"f";"t";"f";"f"
"a79abc9b84cd4e6519c101bec30bb524";"2016";"1";"788";"Todo em escola publica ";"f";"f";"f";"f"
"ba2c9716c3069d5d415d589022e02777";"2016";"1";"850";"Todo em escola publica ";"f";"f";"f";"f"
"f7de32f3a462d24f75f1605fbdd0d624";"2016";"1";"1172";"Todo em escola publica ";"f";"t";"f";"t"
"2a576b48191a7c8c52637f725cd5e68b";"2016";"1";"1600";"Todo em escola publica ";"f";"f";"f";"f"
"7a82335fb56fb65283fd06671929952e";"2016";"1";"884";"Todo em escola publica ";"f";"t";"f";"f"
"81fbdbb20de7eb91c33b823d812cc4f0";"2016";"1";"1602";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"c01546eba57e1b4a5ce459c3a5ffb91f";"2016";"1";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"8595b06a51d5cad9bdfd95b717836ea8";"2016";"1";"1000";"Todo em escola publica ";"f";"f";"t";"f"
"4aeb1e7dccb4de84b773834af1a7fe90";"2016";"1";"1500";"Todo em escola particular ";"f";"f";"f";"f"
"70e7f58bd54240091562ca4d9d330d35";"2016";"1";"1780";"Todo em escola publica ";"f";"f";"f";"f"
"9ddece6e4dfbec91db7e9de86ba46099";"2016";"1";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"f37296558a2d5c6abf2a45314bd89aec";"2016";"1";"6500";"Todo em escola publica ";"f";"f";"f";"f"
"ec55f2d945fa183230e0dab3a1ea48ca";"2016";"1";"800";"Todo em escola publica ";"f";"t";"f";"t"
"1252bd6e402c3cce2644680953e3b123";"2016";"1";"880";"Todo em escola publica ";"f";"t";"f";"f"
"cdf6525998f462c163c13d07159e4227";"2016";"1";"500";"Todo em escola publica ";"f";"t";"f";"f"
"1eaa8822a2d68bcb4e05c1868bebfc85";"2016";"1";"1200";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"48a62ac9657b80a88357f1657505f2fa";"2016";"1";"830";"Todo em escola particular ";"f";"f";"f";"f"
"21dd2fe614c928d17e9f9c32d30fdb4f";"2016";"1";"880";"Todo em escola publica ";"f";"t";"f";"f"
"34fab973021cbf571799096bc8b94a61";"2016";"1";"724";"Todo em escola publica ";"f";"t";"f";"f"
"dd1de562e3b3cb974134b80f16dcaad3";"2016";"1";"1050";"Todo em escola publica ";"f";"f";"f";"f"
"cb64dc5f31ea7ded0883db89706d1fcc";"2016";"1";"337";"Todo em escola publica ";"f";"t";"f";"t"
"62611f2c8e51b2d5fca36617b3ae7686";"2016";"1";"800";"Todo em escola publica ";"f";"f";"t";"f"
"b6e6f096e16e8f18cfcacdb5f01a1215";"2016";"1";"600";"Todo em escola publica ";"f";"t";"f";"t"
"6d896c7ef56e03f8fc69d3f118f76707";"2016";"1";"3349";"Todo em escola publica ";"f";"t";"f";"t"
"bd196531acf29d8c5bbfb89b5588e5a8";"2016";"1";"8";"Outro tipo de escola ";"f";"f";"f";"f"
"31b6394824ff540614cb3a195f0177bf";"2016";"1";"880";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"09d90da6474104bf0aac6b0bfa7a18fc";"2016";"1";"1800";"Todo em escola publica ";"f";"t";"f";"t"
"00b866d21f884a9b94dab1be050e839f";"2016";"1";"958";"Todo em escola publica ";"f";"f";"f";"f"
"d32e77a6e2e9f981dd2e3d042baa59a4";"2016";"1";"2361";"Todo em escola publica ";"f";"t";"f";"f"
"c2ea4b76d7e68fca752c1f59374a7cfe";"2016";"1";"92620";"Todo em escola publica ";"f";"f";"f";"f"
"9e45420fe4072c9ed4bfec04e883389b";"2016";"1";"3168";"Todo em escola publica ";"f";"t";"f";"t"
"6795ef90ed7a8c25825cdd08d6fc40d7";"2016";"1";"500";"Todo em escola publica ";"f";"t";"f";"t"
"f56ce929d8a34e979e28afdc65348fad";"2016";"1";"9000";"Todo em escola particular ";"f";"f";"f";"f"
"edc740eafb1d2037cb4ebf3039b8df44";"2016";"1";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"c00866866e81aabff2ae2e193434dd44";"2016";"1";"788";"Todo em escola publica ";"f";"t";"f";"f"
"1cbc08d8d15e7a59f0efb9c3cf33c165";"2016";"1";"788";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"b3adfac6d0ec01ede58ef7bf413b282d";"2016";"1";"1340";"Todo em escola publica ";"f";"f";"f";"f"
"56499e851ca24d90bfb1bf1ec6904430";"2016";"1";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"4275b69c7997287ae0db531d42a15195";"2016";"1";"2600";"Todo em escola publica ";"f";"t";"f";"t"
"c59c39541b86afceaa1c27621c6f7fdb";"2016";"1";"10000";"Todo em escola particular ";"f";"f";"f";"f"
"2f842191136b2b4bfb2301ccf794a789";"2016";"1";"234000";"Todo em escola publica ";"f";"t";"f";"f"
"96ec3cfaa4ffab1e9afa2c871a14c122";"2016";"1";"500";"Todo em escola publica ";"f";"t";"f";"t"
"e8f592768711ff6763bfd1eecfbc2a3c";"2016";"1";"1675";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"83ec582f75edd18d42a50e876ae5910f";"2016";"1";"724";"Todo em escola publica ";"f";"f";"f";"f"
"2a389ebdc217d565225594c2422a2291";"2016";"1";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"72f7f8140b204c1498e81e9edd125d54";"2016";"1";"1300";"Todo em escola publica ";"f";"t";"f";"t"
"e4ddaaa2f423efed30b7ea8e9244dcdc";"2016";"1";"1850";"Todo em escola publica ";"f";"f";"f";"f"
"3c3bd1bdc4659b93770fbb2a42fdec98";"2016";"1";"739";"Todo em escola publica ";"f";"t";"f";"t"
"a48dfe5a09b628040cf73968ccfc22ed";"2016";"1";"2300";"Todo em escola particular ";"f";"t";"f";"t"
"b8fd9fcb6269b61ff38218f9aed16f44";"2016";"1";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"d05a1241dfb5a04f5575c95a746b0178";"2016";"1";"130000";"Todo em escola particular ";"f";"f";"f";"f"
"80050064da03b7114133303ce45de44f";"2016";"1";"8000";"Todo em escola publica ";"f";"f";"f";"f"
"6ba070247f502e50afd5c8f2d931ec0e";"2016";"1";"11000";"Todo em escola publica ";"f";"f";"f";"f"
"63365b8396ec0a3982a3b7c252756935";"2016";"1";"1200";"Todo em escola publica ";"f";"f";"t";"f"
"1c50c9361ffbe8180d9d9b9979392746";"2016";"1";"788";"Todo em escola publica ";"f";"f";"t";"f"
"53f35c05ba35d2b42a52f54017983e0b";"2016";"1";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"288434e6f8867aed13623944b4985bf0";"2016";"1";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"ff2f7b23ba006ddb9887fabd25e000aa";"2016";"1";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"906ffb79ae3e70c5bb1b2ed6c37a7367";"2016";"1";"820";"Todo em escola publica ";"f";"t";"f";"t"
"24fac0f79b60d728711500de26e8aa59";"2016";"1";"20000";"Todo em escola particular ";"f";"f";"f";"f"
"3819fdf5c1f8ce7b606b8461aa54be52";"2016";"1";"1400";"Todo em escola particular ";"f";"t";"f";"f"
"4aebacae667c52a419e572d1fc75acda";"2016";"1";"1448";"Todo em escola particular ";"f";"f";"f";"f"
"80afaca6ff95458e70d8c67dee8cbc53";"2016";"1";"800";"Todo em escola publica ";"f";"f";"t";"f"
"cbb11477b5f7bb5df6bfbcfca1959481";"2016";"1";"1200";"Todo em escola publica ";"f";"t";"f";"t"
"83cb06218010288c146026e130123339";"2016";"1";"700";"Todo em escola publica ";"f";"t";"f";"f"
"e783bd6a06c3543bd50d0c1278de77a3";"2016";"1";"2200";"Todo em escola publica ";"f";"t";"f";"t"
"e7a48277f094683f1cbc530125d955cc";"2016";"1";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"f55f750748c5f2ca8643f8323937f75a";"2016";"1";"10000";"Todo em escola particular ";"f";"f";"f";"f"
"e478e9a0aedfdea08e3773b6fef535b4";"2016";"1";"5000";"Todo em escola particular ";"t";"f";"f";"f"
"209542322bedd0a763f7b5d886d60880";"2016";"1";"880";"Todo em escola publica ";"f";"f";"f";"f"
"a644da71d4cbb56070930895c5813fd1";"2016";"1";"1153";"Todo em escola publica ";"f";"t";"f";"f"
"37b0ccca2d622faae77d46b9b08b138c";"2016";"1";"1027";"Todo em escola publica ";"f";"f";"t";"f"
"ecdfb8c78fe161d03dff6e6f6e83c570";"2016";"1";"724";"Todo em escola particular ";"f";"f";"t";"f"
"1d40f5f7c9e668ed0138b778acf15ed0";"2016";"1";"236";"Todo em escola publica ";"f";"t";"f";"t"
"7e483df8646c70bd743a8cdbb19a81ed";"2016";"1";"450";"Todo em escola publica ";"f";"t";"f";"t"
"3713b740ba7dd8d2d851737075c4d7bb";"2016";"1";"6000";"Todo em escola particular ";"f";"f";"f";"f"
"f0d2433aab09db30a0cf1bdd5a29d974";"2016";"1";"788";"Todo em escola publica ";"f";"t";"f";"f"
"c1b2f8629344ae91743b0a229feea885";"2016";"1";"113";"Todo em escola publica ";"f";"t";"f";"t"
"1e9a528cb9a3b6c0e6295357d59b7665";"2016";"1";"1300";"Todo em escola publica ";"f";"t";"f";"f"
"5f5bc78ac9e4c1e2a344260e8e5bfe22";"2016";"1";"1600";"Todo em escola publica ";"f";"t";"f";"f"
"17622f857b782a595fe98fdd91de9f16";"2016";"1";"900";"Todo em escola publica ";"f";"f";"t";"f"
"e480ede0ccd290850f25f6dc39563477";"2016";"1";"1700";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"480a730ca3e8657e4d203f06d6baaae1";"2016";"1";"880";"Todo em escola publica ";"f";"t";"f";"t"
"82bbb08b6b4a802f08b80f93c53b6b05";"2016";"1";"4500";"Todo em escola particular ";"f";"f";"f";"f"
"db47b0b1e37919df5e80336036a45371";"2016";"1";"2800";"Todo em escola publica ";"f";"f";"f";"f"
"d22fa96ae07e8ed155ca9a891d3aba34";"2016";"1";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"805b49c8433f23cc0daecde53f116ec9";"2016";"1";"600";"Todo em escola publica ";"f";"t";"f";"f"
"05e4b7d0a076cb5692ce3f4d24a900db";"2016";"1";"1760";"Todo em escola particular ";"f";"t";"f";"t"
"9ded1e5530b7e69c8468056ab031d302";"2016";"1";"1500";"Todo em escola publica ";"f";"t";"f";"f"
"4eff82d23513732f369db5a08ca44b63";"2016";"1";"2350";"Todo em escola publica ";"f";"t";"f";"t"
"30fb8a4c3b646024ba929d4adf0d8927";"2016";"1";"2233";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"4b11fb51905da447d0cefc76ce4f5f94";"2016";"1";"700";"Todo em escola publica ";"f";"t";"f";"f"
"9397b24b14bc1c09394d9ca2e4771d0d";"2016";"1";"727";"Todo em escola publica ";"f";"t";"f";"t"
"83ccffa397d3506ecdc72c9f196c7a75";"2016";"1";"1760";"Todo em escola publica ";"f";"t";"f";"f"
"35c1581fd5e16353fd48ab1cd401ce4c";"2016";"1";"1400";"Todo em escola particular ";"f";"t";"f";"t"
"e306c180003201175a91ff404f6110de";"2016";"1";"1760";"Todo em escola publica ";"f";"t";"f";"t"
"b0f1fb6314adbacebcf58a50483033ef";"2016";"1";"480";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"304d8ae410f79468e138aa2badaf2010";"2016";"1";"2";"Todo em escola particular ";"f";"f";"f";"f"
"9646e16827b41fdc3b5864a86f2a23ee";"2016";"1";"20000";"Todo em escola particular ";"f";"f";"f";"f"
"ac52b2b2b8ae7e88df0b35524a4823bd";"2016";"1";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"cc0987db7f16c5a2398d911a75f56cc1";"2016";"1";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"208ad0187f87c67612d37a6a707ed51c";"2016";"1";"880";"Todo em escola publica ";"f";"f";"t";"f"
"d917c8567562a2050f7a9fea436b2c2e";"2016";"1";"1000";"Todo em escola publica ";"t";"f";"f";"f"
"e7e62f4acf7f4c0eb1a41ed6f42bd823";"2016";"1";"788";"Todo em escola publica ";"f";"f";"f";"f"
"5904b1f0eb30c7c58efed19eec8c4527";"2016";"1";"900";"Todo em escola publica ";"f";"t";"f";"t"
"8b1f30daac5b09ff25ab5fe238848d5b";"2016";"1";"800";"Todo em escola publica ";"f";"t";"f";"f"
"a584d25071469ded6437d97c22552489";"2016";"1";"880";"Parte em escola pública parte em escola particular ";"f";"t";"f";"t"
