"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"55c0775835a7a8c1f2be2fc6401a94b2";"2015";"2";"724";"Todo em escola publica ";"f";"t";"f";"t"
"b54e6f7bad8300dc70853543338203ab";"2015";"2";"3500";"Todo em escola particular ";"t";"f";"f";"f"
"dfdf0394ccc40abbcbc8aa6ec6e49969";"2015";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"98f05df6fb35258031c243bee11d5b20";"2015";"2";"2604";"Todo em escola publica ";"f";"f";"t";"f"
"f5c1a99df94ef2ac8e26f1f1e0278f95";"2015";"2";"30000";"Todo em escola particular ";"t";"f";"f";"f"
"f2b84d3725ce5f34c43043870fbb35b0";"2015";"2";"856";"Todo em escola particular ";"f";"f";"f";"f"
"3e02403c885617cebb60cae1043942b8";"2015";"2";"500";"Todo em escola publica ";"f";"f";"f";"f"
"d0f6d0e93d9ee88df0d73a8cc5aaed88";"2015";"2";"1576";"Todo em escola particular ";"f";"f";"f";"f"
"3e047cd9a170f5121af5a4d705384946";"2015";"2";"724";"Todo em escola publica ";"t";"t";"f";"t"
"ac319914fa57298914355d1e21b7bde3";"2015";"2";"650";"Todo em escola publica ";"t";"t";"f";"t"
"f286eb8a31c022a47403ccfa2186b6c0";"2015";"2";"1300";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"7265a7796c2d8a9b3e20771e36cdd5d1";"2015";"2";"2800";"Todo em escola particular ";"t";"f";"f";"f"
"95d290b8b60080527e930ac6ca102450";"2015";"2";"1350";"Todo em escola publica ";"f";"t";"f";"f"
"2f82f1f8ff118a44d39191dbb7377812";"2015";"2";"1200";"Todo em escola publica ";"f";"t";"f";"t"
"6d34baf80a84aa02391b7322fb5e1b1d";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"2c996748b197d9263669bb0649a19444";"2015";"2";"171100";"Todo em escola publica ";"f";"f";"t";"f"
"3ff5e11fa56693e20742a921658a295b";"2015";"2";"954";"Todo em escola publica ";"f";"t";"f";"f"
"0ef6491b6fb6068763a76485204c215a";"2015";"2";"788";"Todo em escola publica ";"f";"t";"f";"t"
"ad2fce9783f98b9c84ee61b5ba247e30";"2015";"2";"900";"Todo em escola publica ";"f";"f";"t";"f"
"1184e8ac0be4ea05f2d731100ce03df1";"2015";"2";"788";"Todo em escola publica ";"f";"t";"f";"f"
"01d54a0f31218672ada5cdd9bbd5a2b3";"2015";"2";"325196";"Todo em escola publica ";"f";"f";"f";"f"
"4d0d5bafc05f23c3d6594ff78e0fd904";"2015";"2";"1213";"Todo em escola particular ";"t";"t";"f";"t"
"2e3468e4d3347acad206b19bc5031d62";"2015";"2";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"f4f3cfd39e1f6a26bac934885eff1755";"2015";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"f42f20e39a28113e4fd95e541b04b8d4";"2015";"2";"400";"Todo em escola publica ";"f";"t";"f";"f"
"0f59b405a50ed51677af272d617331b6";"2015";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"321aba78fbbd9069076d760401d5755d";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"138a601d0d990bd7e9af3aea85eec336";"2015";"2";"3232";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"c5c4685a596983613504d70a6a94636d";"2015";"2";"2400";"Todo em escola publica ";"f";"f";"f";"f"
"5c0ee4508eed9c247d4977fc7a9d1e38";"2015";"2";"650";"Todo em escola publica ";"f";"f";"f";"f"
"91107d0d162def7eea0be8da6974db0a";"2015";"2";"700";"Todo em escola publica ";"f";"f";"f";"f"
"16afb7670352661bb2e19c7bf54a2426";"2015";"2";"1500";"Todo em escola particular ";"f";"f";"f";"f"
"c797776b0564bbdc3a718e1e0e1dad51";"2015";"2";"400";"Parte em escola pública parte em escola particular ";"f";"f";"t";"f"
"7711595eda33957d684a87f3303a62c0";"2015";"2";"1000";"Todo em escola publica ";"f";"f";"t";"f"
"6e8b6b210049839d0b970c3aaf376d4b";"2015";"2";"2800";"Todo em escola particular ";"f";"f";"f";"f"
"582ad15660d97d5f5b10f68f8b16f09e";"2015";"2";"870";"Todo em escola publica ";"t";"f";"f";"f"
"3cc2ceaacafded012b9d8ed7e13e215d";"2015";"2";"6300";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"990864bd7fabc53c3756062bcf371a3e";"2015";"2";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"7e540274eb53d24555b2713939a9b577";"2015";"2";"2500";"Todo em escola particular ";"f";"f";"f";"f"
"84c106c4c78c4d4fef9af2d45d71da7a";"2015";"2";"140775";"Todo em escola particular ";"f";"t";"f";"f"
"960a512ad6336a41386f1f372699cd1e";"2015";"2";"1800";"Todo em escola particular ";"f";"f";"f";"f"
"0e3bc33e62d35ac24f9e2e93fe85fddc";"2015";"2";"3700";"Todo em escola particular ";"f";"t";"f";"f"
"58eae68dc663677df8d38c6f6ab8ba36";"2015";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"0c434b69b7841158ff54500821f501ef";"2015";"2";"2508";"Todo em escola publica ";"f";"t";"f";"t"
"37c9138c431fb86fa9a30b7199265f7a";"2015";"2";"788";"Todo em escola publica ";"f";"t";"f";"t"
"4e3e8da8f6f50b3db4f781ec84ec22e6";"2015";"2";"2000";"Todo em escola publica ";"f";"t";"f";"t"
"6404e4a8f8ee6189343e585c3d8cd028";"2015";"2";"2576";"Todo em escola publica ";"f";"t";"f";"f"
"c1aacc6aa57774c790b904d455ec9422";"2015";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"cb60177a0099503a66e6876a81b2f093";"2015";"2";"3500";"Todo em escola publica ";"f";"f";"f";"f"
"feb651d9ea5cbac3f48f83c0f2124165";"2015";"2";"900";"Todo em escola publica ";"f";"f";"t";"f"
"e97a4ae11c0aa414e26aa1291fd367df";"2015";"2";"870";"Todo em escola publica ";"f";"t";"f";"f"
"bed86ddf5c4f87a3e6d1e2ff1c6e517e";"2015";"2";"2500";"Todo em escola particular ";"f";"t";"f";"f"
"cfa15f2f93c5c6adb2a3b5d77a154885";"2015";"2";"1300";"Em escola Particular, com bolsa ";"f";"f";"t";"f"
"ef344f86a04701ef32c3847c75300b56";"2015";"2";"864";"Todo em escola publica ";"f";"t";"f";"f"
"14befc5420440ce1859725fcc04c0ece";"2015";"2";"1524";"Todo em escola publica ";"f";"f";"f";"f"
"427aceb48b4de53e466b2ae41187f614";"2015";"2";"500";"Todo em escola publica ";"f";"t";"f";"f"
"475adc3b751c244a5dc7c93e1257301c";"2015";"2";"25000";"Todo em escola particular ";"f";"f";"f";"f"
"ed00721cd1e01b71973b798996d372c0";"2015";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"cde172c205219638bdc73e8f7962c972";"2015";"2";"3000";"Todo em escola particular ";"t";"f";"f";"f"
"a09c7647b5356209cb3dc6a3f74856bf";"2015";"2";"1448";"Todo em escola particular ";"f";"t";"f";"t"
"1d8cea72a3db11460a4d47e4853aff15";"2015";"2";"2100";"Todo em escola particular ";"f";"f";"f";"f"
"64d2fa8ae14f2bf4b009653dfdb7a722";"2015";"2";"724";"Todo em escola particular ";"f";"t";"f";"f"
"c200fbac35014123af785831cecae289";"2015";"2";"335";"Todo em escola publica ";"f";"t";"f";"f"
"a946ebf48d0e25d07c15d8abaa17d279";"2015";"2";"2100";"Parte em escola pública parte em escola particular ";"t";"f";"f";"f"
"be315f229a2e1702c8a414622798018c";"2015";"2";"2600";"Todo em escola particular ";"f";"f";"f";"f"
"a5f640eb67d279a67ceb58f894c50ea0";"2015";"2";"1448";"Todo em escola particular ";"f";"f";"f";"f"
"0a70fef0b462369d23cd2bb779a7a75c";"2015";"2";"920";"Todo em escola particular ";"f";"f";"f";"f"
"de1aaaab470ba7af46204aeba0e5bf1f";"2015";"2";"2400";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"14886035d62aa48588638295fd288900";"2015";"2";"600";"Todo em escola particular ";"f";"t";"f";"t"
"606cacbbd4e4354db36c81279be0a05d";"2015";"2";"1300";"Todo em escola publica ";"f";"f";"f";"f"
"79b6af97743e2454ec4e1c40b49fc404";"2015";"2";"8000";"Todo em escola particular ";"t";"f";"f";"f"
"f207e0d64130941b672f193a9ece9894";"2015";"2";"4000";"Todo em escola publica ";"f";"f";"f";"f"
"9a74fffee398abd138abc5c4faf8fcbd";"2015";"2";"144800";"Todo em escola publica ";"f";"f";"f";"f"
"98ea31fcc4e429eb879869a68b73f46a";"2015";"2";"782";"Todo em escola publica ";"f";"t";"f";"f"
"fa7d60c71270e6b723927c26c077049b";"2015";"2";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"53576767fbd1277e604a89d8c1069907";"2015";"2";"2172";"Parte em escola pública parte em escola particular ";"t";"f";"f";"f"
"6d341e97084a3568e41e30ea9494ecac";"2015";"2";"2100";"Todo em escola publica ";"f";"t";"f";"f"
"dcc556535c742901d7d0d347419de44a";"2015";"2";"1700";"Todo em escola particular ";"f";"f";"f";"f"
"0f1500102372eadaf0d140f95923b5bd";"2015";"2";"1400";"Todo em escola publica ";"f";"t";"f";"f"
"c43f1a51a0a774be99981bec4cb6ac8f";"2015";"2";"870";"Todo em escola publica ";"f";"f";"t";"f"
"3dbaf163280ca087c70042bdeac7f316";"2015";"2";"2000";"Todo em escola particular ";"f";"t";"f";"f"
"15b4e7d54f8d2548a50399b87123a177";"2015";"2";"1610";"Todo em escola publica ";"f";"t";"f";"f"
"92740a5106077420ddb9b58b867fa4f0";"2015";"2";"800";"Todo em escola publica ";"f";"t";"f";"t"
"c230430e8c67b8788c06f7a9fba2b7a9";"2015";"2";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"0babda4803fd481754d0e4d0512c3be6";"2015";"2";"2300";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"575f76fc0172ec7e5eadb4271a3bfa59";"2015";"2";"4000";"Todo em escola publica ";"f";"f";"f";"f"
"63c22dc61e0fc27ff1edcd413e376548";"2015";"2";"2000";"Todo em escola publica ";"f";"t";"f";"f"
"b1a60e900f786d9958ecf6a5d08ca3ac";"2015";"2";"2500";"Todo em escola particular ";"f";"f";"f";"f"
"82c3b11e071e1a2482a808cc9901e645";"2015";"2";"2200";"Todo em escola particular ";"f";"t";"f";"t"
"6bcb8a91c08683b8f684db77795c10ae";"2015";"2";"1448";"Todo em escola particular ";"f";"t";"f";"t"
"db1a010d1edfeaa2b8326167937eb350";"2015";"2";"780";"Todo em escola publica ";"f";"t";"f";"t"
"3d9abd32c1b721a73cee7988b4c72c96";"2015";"2";"2200";"Todo em escola particular ";"f";"f";"f";"f"
"545bce8b2be845b6c81107bafbf7e83e";"2015";"2";"1832";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"cdff9a401d908554b0cd3fd7b915a830";"2015";"2";"1448";"Todo em escola publica ";"f";"t";"f";"f"
"430325976024d5d1ef77afdcfaab016a";"2015";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"51d801c7e7269bb2a18d297d96f7580e";"2015";"2";"1680";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"10b03625d792d0d61210a80170ed3465";"2015";"2";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"aeca065e6d8f7e2a0c7260e21bec843e";"2015";"2";"3400";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"f16d7f0d6185108e9c3203a53262c8b9";"2015";"2";"1858";"Todo em escola publica ";"f";"f";"t";"f"
"6a7892f48be740f7e6299c9037be1685";"2015";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"8a8e15956ac5a19bd3760658ca2134bd";"2015";"2";"3400";"Todo em escola particular ";"f";"f";"f";"f"
"cc5a3092444a6563ae69b176ce8a82a9";"2015";"2";"3800";"Todo em escola particular ";"f";"t";"f";"f"
"b08042527d63a45ea0208c54339f87ab";"2015";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"daf942e805674828bb1ec672f3c55662";"2015";"2";"4512";"Todo em escola publica ";"f";"f";"f";"f"
"bc8251e9974c4e2effe6e17f93ecf88b";"2015";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"4791f8bbaf2ece5dfdd004994a3b0f64";"2015";"2";"1900";"Todo em escola publica ";"f";"f";"t";"f"
"7f436c804acfb73feaaf209bf48e8e24";"2015";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"efa4bcf1592c2782659a2c24fb3a7710";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"876341ad2513eacea09d5b70a19ed2fc";"2015";"2";"3100";"Todo em escola publica ";"f";"f";"f";"f"
"a84d1f9914a8a99dedac099afcc3ec0f";"2015";"2";"5000";"Todo em escola particular ";"f";"t";"f";"f"
"71e657175de46f0ac9546ebd10f98fc6";"2015";"2";"1450";"Todo em escola publica ";"f";"f";"f";"f"
"cd4db027737050db0357eb20f42bdcce";"2015";"2";"2000";"Todo em escola publica ";"f";"t";"f";"f"
"5f5f285f11e1aa909545a7c176494825";"2015";"2";"1200";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"80ad1e1ebb052aff9eacfb2f0d18047e";"2015";"2";"788";"Todo em escola publica ";"f";"t";"f";"f"
"247bc25b30a26170b4bcd21e66e53800";"2015";"2";"788";"Todo em escola publica ";"t";"t";"f";"t"
"c48901d2f396aac15aee0797cb18be5d";"2015";"2";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"4b7a0a2fc754af8be461f6ab5e03d077";"2015";"2";"4500";"Todo em escola particular ";"f";"f";"f";"f"
"de2c0d1a179f6a4b970065485ac26dd1";"2015";"2";"1300";"Todo em escola publica ";"f";"t";"f";"t"
"f3b044e25825077ca434e18c976ea4c1";"2015";"2";"6500";"Todo em escola particular ";"t";"f";"f";"f"
"455b651da843f8006877e1d3f6a297ee";"2015";"2";"552";"Parte em escola pública parte em escola particular ";"f";"t";"f";"t"
"c938ce1450afa6b33916d0fcf5dcc617";"2015";"2";"1308";"Todo em escola publica ";"f";"t";"f";"t"
"7f3f7ca006c93d49388ac1c3086ec7fb";"2015";"2";"724";"Todo em escola publica ";"t";"f";"f";"f"
"92cd7a74b637a6c3a4044b6310596b1c";"2015";"2";"2350";"Todo em escola publica ";"f";"t";"f";"t"
"5eb160520c4c85b334784bed62a2467a";"2015";"2";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"a6c720ad085182457d694f3bceacc62d";"2015";"2";"50000";"Todo em escola particular ";"f";"f";"f";"f"
"3189da5bf8c8682ebaac3d42c0931b6a";"2015";"2";"700";"Todo em escola publica ";"f";"t";"f";"f"
"e381d3914b49c2b9dee37cc30438c7fb";"2015";"2";"880";"Todo em escola publica ";"f";"f";"f";"f"
"8c81bfc93c498c14c38671a9cab95796";"2015";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"47d8f6075df72fdc3f0522bec95aab48";"2015";"2";"2406";"Todo em escola publica ";"f";"f";"f";"f"
"a18514e8cde9e50e0ff942baf13b5c01";"2015";"2";"3400";"Todo em escola particular ";"f";"f";"f";"f"
"9a7219abc2dcd4cbae5e5c776b712022";"2015";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"4eab8e1ba772038703e5410e1b5ccb2e";"2015";"2";"1600";"Todo em escola publica ";"f";"t";"f";"t"
"276d9527fcbaba60de7b3899a87cb28e";"2015";"2";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"1f73dcaeb87cb1a5b1d4c0680701ca76";"2015";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"6f7dc773dbc5c4ed4348a7911d79ef4e";"2015";"2";"1500";"Em escola Particular, com bolsa ";"t";"f";"f";"f"
"c1b8b943f09de05b476bda27cd45fe16";"2015";"2";"250";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"7a0aa307dc865f1b04c167d84f6221c7";"2015";"2";"700";"Todo em escola publica ";"t";"f";"f";"f"
"753eb151fab08f17c9ffc1545a6283fc";"2015";"2";"1284";"Todo em escola publica ";"f";"f";"f";"f"
"76b3ad14f4a414eb29956dbc36171428";"2015";"2";"724";"Todo em escola publica ";"t";"t";"f";"t"
"735bbfb6f7ab46b58f900d62a6e3cf26";"2015";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"87256984610f4608e3c4c99f12471fb4";"2015";"2";"1300";"Todo em escola particular ";"f";"f";"t";"f"
"65692f35977ce25446f3fd690ee88f1f";"2015";"2";"700";"Todo em escola publica ";"f";"f";"f";"f"
"2bad48b4f8172919e4db6b8b54d533aa";"2015";"2";"1400";"Todo em escola publica ";"f";"t";"f";"t"
"921c7e9dca395a875b819054a69e7241";"2015";"2";"1600";"Todo em escola publica ";"f";"t";"f";"t"
"40579373873f71ca622da53237d31aba";"2015";"2";"25000";"Todo em escola particular ";"f";"f";"f";"f"
"abbc1cbb47db9d92e100ab53f7a1fcbe";"2015";"2";"1500";"Todo em escola publica ";"f";"f";"t";"f"
"4c228a12c7e31c607e0f415064913193";"2015";"2";"1448";"Todo em escola publica ";"f";"f";"f";"f"
"0f30bba93dad81e81741edad33a6e3e9";"2015";"2";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"4957fc73588a93aeeb50dc5894463e05";"2015";"2";"870";"Todo em escola publica ";"f";"t";"f";"t"
"b5cce8574aad73c8ca52e52764232579";"2015";"2";"1600";"Todo em escola publica ";"f";"f";"f";"f"
"1235a9301fcee8edf5d74e0f0f2df292";"2015";"2";"1850";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"9a1422c9022b742dcc4107b742d589be";"2015";"2";"13000";"Todo em escola particular ";"f";"f";"f";"f"
"0b842cb280e2a22795fc50876880dc4d";"2015";"2";"2083";"Todo em escola publica ";"f";"t";"f";"f"
"3bdfe56da4e012621913a6cb2830e873";"2015";"2";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"e07b2a769fc173804cdd8a94bfe13249";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"546e5ab67e879b1d4e0e9b39e5720c46";"2015";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"b8ec2fc7d86312e89cfb8cca63c3bcb5";"2015";"2";"800";"Todo em escola publica ";"t";"f";"f";"f"
"aeb4b57c9ec74bb9898b8a09eaf72d48";"2015";"2";"2988";"Todo em escola particular ";"f";"f";"f";"f"
"0e22c20f6cdbcd46749e89b37a18da1d";"2015";"2";"1600";"Todo em escola particular ";"f";"t";"f";"t"
"8c0c6e4a003da1bf4918e52f9c4b63bf";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"4f6f2c19a25df4e092ab3d8f785092f1";"2015";"2";"900";"Todo em escola particular ";"f";"f";"f";"f"
"bbd614d5988708bdfb8c95dc111e8fd8";"2015";"2";"742";"Todo em escola publica ";"f";"t";"f";"t"
"92f35d817ee442ec6d0f505eb4660a09";"2015";"2";"2364";"Todo em escola particular ";"f";"f";"f";"f"
"c4d097577d92d024e85a9ad9d5d3b5d9";"2015";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"e9db031c37ae8de3167fa27a9a2f9f1e";"2015";"2";"977";"Todo em escola publica ";"f";"f";"f";"f"
"4f7799fab1def0e6d4c0446921b54e87";"2015";"2";"1300";"Todo em escola publica ";"f";"f";"f";"f"
"b6adb035a17fccf4927e0bc792f1f7c0";"2015";"2";"622";"Todo em escola publica ";"f";"t";"f";"f"
"ae73d7dac04424068f006525dec6a40a";"2015";"2";"880";"Todo em escola publica ";"f";"t";"f";"t"
"feedc7b72a85d018b98ddf074cbebdec";"2015";"2";"6000";"Todo em escola particular ";"f";"f";"f";"f"
"dcfe3087f7e62e2bbadffae58e99c84e";"2015";"2";"2496";"Todo em escola publica ";"f";"f";"f";"f"
"09279a08563278d2dfe8bfb5790fa859";"2015";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"9f996e7374b4d81b4a0cd74da0f86188";"2015";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"76032d7f99041e6c6ce0bcded6618423";"2015";"2";"5000";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"e6db958d14d6c374cedac25f6df0853c";"2015";"2";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"15ce11b7e21c47c687f7008c288e12b5";"2015";"2";"3500";"Todo em escola particular ";"f";"t";"f";"f"
"1379093cfd032bf5896f8565308b38c8";"2015";"2";"1300";"Todo em escola publica ";"f";"t";"f";"t"
"a77ffa26164bccf0496947a60d57d196";"2015";"2";"2112";"Todo em escola publica ";"f";"t";"f";"t"
"c8d4239f282dd95551b9334ba4ac8b82";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"9ef1205272a99f6ccebfc30be5569f37";"2015";"2";"880";"Todo em escola publica ";"f";"t";"f";"f"
"82e4ed22ad918c211f811563b010ee71";"2015";"2";"1500";"Todo em escola publica ";"f";"t";"f";"f"
"ae04fc51bc5ad7b984ab708a37d5ec51";"2015";"2";"3700";"Todo em escola particular ";"f";"t";"f";"f"
"13972fa6aba30ca91b5f3970ed2ce08d";"2015";"2";"1440";"Todo em escola publica ";"f";"f";"f";"f"
"227ddcd3f0365dca73a5f7e718605659";"2015";"2";"900";"Todo em escola publica ";"t";"t";"f";"t"
"c9b66684a4bd77ac9290f18e21e56d8c";"2015";"2";"750";"Todo em escola publica ";"f";"t";"f";"t"
"79497daa2e46b3915c367d7a6f828a85";"2015";"2";"7240";"Todo em escola particular ";"f";"f";"f";"f"
"c1f9b02d65aff60492168612f07aaede";"2015";"2";"1600";"Todo em escola particular ";"f";"f";"f";"f"
"2fa465b593c580bccac340a1eefb69de";"2015";"2";"800";"Todo em escola publica ";"f";"f";"t";"f"
"e6ab079ef90211b0541969265f8e2560";"2015";"2";"2";"Todo em escola particular ";"f";"f";"f";"f"
"3e3e09f01489600cd6688429bf899e4a";"2015";"2";"400";"Todo em escola publica ";"f";"t";"f";"t"
"73f0b06f16018c0e77cb3ac9cd376c9a";"2015";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"00d23d8801e80f5326f9409bc1edee9b";"2015";"2";"11000";"Todo em escola particular ";"f";"f";"f";"f"
"5e33dc420b02ad1f6f3a95ab7b723f2b";"2015";"2";"2724";"Todo em escola publica ";"f";"f";"f";"f"
"d679cf5421c4c59daeec715d43a7663d";"2015";"2";"201300";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"4019ec25dc7cc490b5a584c1b4d7839b";"2015";"2";"2100";"Todo em escola particular ";"f";"t";"f";"f"
"8ab35373a9f760a121a6e3146c591811";"2015";"2";"1417";"Todo em escola publica ";"f";"f";"f";"f"
"a89ba76fe0c245b083e89eb1b2cf3c4c";"2015";"2";"1280";"Todo em escola publica ";"f";"t";"f";"t"
"64e49a8beaefe83d1394479049be95fb";"2015";"2";"900";"Todo em escola publica ";"f";"f";"f";"f"
"5a070b8a5a924b3e8832ea7752c005c5";"2015";"2";"2500";"Todo em escola particular ";"f";"t";"f";"t"
"81a52df8684d05d8a8509cf8ff662571";"2015";"2";"788";"Todo em escola publica ";"f";"t";"f";"f"
"6bd3034b4b0dd9d902d66834d60a7004";"2015";"2";"1350";"Todo em escola publica ";"f";"f";"f";"f"
"9e053f4a5e23b942fcce2b49c2c7ca85";"2015";"2";"923";"Todo em escola publica ";"f";"t";"f";"t"
"3f091082a688f7d67979988f8b2b7e7e";"2015";"2";"1400";"Todo em escola publica ";"t";"t";"f";"f"
"7748de6ca8bd207cdd1db1329df1f28e";"2015";"2";"1900";"Todo em escola publica ";"f";"t";"f";"f"
"8d411060fbdd6833e1d7045a1963fef1";"2015";"2";"30000";"Todo em escola publica ";"f";"f";"f";"f"
"9421f97655cfc2f3b29b545fb0f3a4f5";"2015";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"11da6708ae5e5745782dd66eaf0f1a5e";"2015";"2";"500";"Todo em escola publica ";"f";"t";"f";"f"
"ea6feb01eae41e688683d6dcc4150cb0";"2015";"2";"725";"Todo em escola publica ";"f";"f";"f";"f"
"5e2fb48f6f8878a0229ce89975d8dbe5";"2015";"2";"1576";"Todo em escola publica ";"f";"t";"f";"f"
"81516f6832a3146bc67293d47cbc1e20";"2015";"2";"1500";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"20f28c19d29f047a29f445303458dc6c";"2015";"2";"1500";"Todo em escola publica ";"f";"t";"f";"t"
"9e24a0c163659896a00a6504033e8362";"2015";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"a2ce89b3b462a73cbf1aa22236f18de6";"2015";"2";"1576";"Em escola Particular, com bolsa ";"t";"t";"f";"f"
"2b0f7957ec510b16bede779aa867720c";"2015";"2";"15000";"Todo em escola publica ";"t";"t";"f";"t"
"01191df07a2fd55a54761868c9729f42";"2015";"2";"599";"Todo em escola publica ";"f";"t";"f";"t"
"d6ee7cb10a1051db1fae20434059b81d";"2015";"2";"124";"Todo em escola publica ";"f";"t";"f";"t"
"be99df35c56ec18dc00b2519c2c1a2b2";"2015";"2";"2000";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"f43990748e2d4aa7dc9c57a0ef7a1154";"2015";"2";"788";"Todo em escola publica ";"f";"f";"f";"f"
"0a9d043075cf49a7872aab6f80f1779c";"2015";"2";"1800";"Todo em escola particular ";"t";"f";"f";"f"
"08c761ac6b956fdfc93feea85503eda9";"2015";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"b4f27c586920fed0e5a31bd1c16ecb1d";"2015";"2";"2172";"Todo em escola publica ";"f";"t";"f";"t"
