id_discente;sexo;data_nascimento;raca;estado_origem;cidade_origem;estado;municipio;bairro;nivel_ensino;forma_ingresso;ano_ingresso;periodo_ingresso;cotista;id_turma;id_curso;unidade;nota;reposicao;media_final;numero_total_faltas;descricao;ano;periodo;renda;escola_ens_medio;possui_bolsa_pesquisa;possui_auxilio_alimentacao;possui_auxilio_transporte;possui_auxilio_residencia_moradia
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586672;92127264.0;3.0;5.0;F;6.1;10.0;APROVADO_POR_NOTA;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586672;92127264.0;1.0;4.9;F;6.1;10.0;APROVADO_POR_NOTA;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586672;92127264.0;2.0;8.3;F;6.1;10.0;APROVADO_POR_NOTA;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586669;92127264.0;1.0;7.6;F;7.9;4.0;APROVADO;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586669;92127264.0;2.0;8.0;F;7.9;4.0;APROVADO;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586669;92127264.0;3.0;8.0;F;7.9;4.0;APROVADO;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586625;92127264.0;3.0;0.0;F;1.8;20.0;REPROVADO_POR_MEDIA_E_POR_FALTAS;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586625;92127264.0;1.0;3.2;F;1.8;20.0;REPROVADO_POR_MEDIA_E_POR_FALTAS;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
40846f2f09da1435f6eb303ce9d0d768;M;03_12_1985;NEGRO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;NATAL;IGAPO;GRADUACAO;VESTIBULAR;2013;1.0;F;57586625;92127264.0;2.0;2.3;F;1.8;20.0;REPROVADO_POR_MEDIA_E_POR_FALTAS;2016;2;700.0;PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_;F;F;F;F
00bd67a601192f51da746e41e60815c7;M;23_03_1993;PARDO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;EXTREMOZ;SANTA_RITA;GRADUACAO;VESTIBULAR;2013;1.0;T;57586672;92127264.0;1.0;9.3;F;8.2;16.0;APROVADO;2016;2;2000.0;TODO_EM_ESCOLA_PUBLICA_;F;F;F;F
00bd67a601192f51da746e41e60815c7;M;23_03_1993;PARDO;RIO_GRANDE_DO_NORTE;NATAL;RIO_GRANDE_DO_NORTE;EXTREMOZ;SANTA_RITA;GRADUACAO;VESTIBULAR;2013;1.0;T;57586672;92127264.0;2.0;9.0;F;8.2;16.0;APROVADO;2016;2;2000.0;TODO_EM_ESCOLA_PUBLICA_;F;F;F;F
