;id_discente;sexo;municipio;descricao
0;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
1;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
2;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
3;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
4;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
5;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
6;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
7;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
8;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
9;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;DESISTENCIA
10;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;DESISTENCIA
11;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
12;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
13;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
14;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
15;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
16;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
17;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
18;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
19;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
20;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
21;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
22;a2b5339caf4ea54ef4c904f25feb89ef;M;PARNAMIRIM;APROVADO
23;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO_POR_NOTA
24;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO_POR_NOTA
25;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO_POR_NOTA
26;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
27;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
28;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
29;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
30;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
31;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;REPROVADO
32;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
33;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
34;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
35;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
36;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
37;40846f2f09da1435f6eb303ce9d0d768;M;NATAL;APROVADO
38;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
39;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
40;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
41;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;REPROVADO_POR_MEDIA_E_POR_FALTAS
42;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;REPROVADO_POR_MEDIA_E_POR_FALTAS
43;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;REPROVADO_POR_MEDIA_E_POR_FALTAS
44;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
45;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
46;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
47;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
48;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
49;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
50;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
51;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
52;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
53;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
54;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
55;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO
56;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
57;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
58;0188fee9f69676d5d450513676ffa20f;M;OURO_BRANCO;APROVADO_POR_NOTA
59;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
60;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
61;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
62;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO
63;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO
64;dcb8f294bee8769bdfec88486911362f;M;NATAL;REPROVADO
65;dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
66;dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
67;dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
68;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
69;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
70;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
71;f32c342b30e30053a2624f5d981385d1;M;NATAL;TRANCADO
72;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
73;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
74;f32c342b30e30053a2624f5d981385d1;M;NATAL;REPROVADO
75;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
76;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
77;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
78;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
79;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
80;f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
81;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
82;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
83;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
84;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
85;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
86;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
87;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
88;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
89;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
90;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
91;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
92;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
93;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
94;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
95;53890acbe28162acd131b308656482fc;M;NATAL;APROVADO_POR_NOTA
96;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
97;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
98;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
99;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
100;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
101;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO
102;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
103;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
104;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
105;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
106;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
107;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
108;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
109;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
110;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
111;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
112;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
113;69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
114;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
115;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
116;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
117;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
118;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
119;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
120;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
121;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
122;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
123;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
124;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
125;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
126;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
127;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
128;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
129;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
130;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
131;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
132;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
133;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
134;9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO
135;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
136;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
137;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
138;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
139;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
140;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
141;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
142;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
143;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
144;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
145;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
146;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
147;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
148;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
149;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
150;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
151;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
152;a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
153;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
154;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
155;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
156;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
157;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
158;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
159;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
160;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
161;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
162;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
163;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
164;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO_POR_NOTA
165;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
166;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
167;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
168;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
169;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
170;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
171;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
172;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
173;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;APROVADO
174;25d2bd21cd76c59793f8a006c03cf6b9;M;NATAL;DESISTENCIA
175;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
176;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
177;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
178;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
179;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
180;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
181;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
182;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
183;7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
184;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
185;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
186;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
187;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
188;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
189;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO
190;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
191;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
192;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
193;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
194;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
195;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
196;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;DESISTENCIA
197;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
198;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
199;3be0a9d02f52ad9e368b82c93f60bb59;M;NATAL;APROVADO_POR_NOTA
200;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
201;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
202;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
203;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
204;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
205;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
206;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
207;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
208;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
209;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
210;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
211;469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
212;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
213;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
214;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
215;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO_POR_NOTA
216;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO_POR_NOTA
217;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO_POR_NOTA
218;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
219;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
220;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
221;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
222;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
223;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
224;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
225;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
226;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
227;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
228;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
229;606187e0dfc21c1f377ad6df3a68e274;M;NATAL;APROVADO
230;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO
231;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO
232;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO
233;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
234;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
235;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
236;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
237;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
238;aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
239;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO_POR_NOTA
240;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO_POR_NOTA
241;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO_POR_NOTA
242;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO
243;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO
244;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO
245;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
246;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
247;83729736aa539851727de8ecb2c3529a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
248;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
249;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
250;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
251;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
252;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
253;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
254;83729736aa539851727de8ecb2c3529a;M;NATAL;DESISTENCIA
255;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
256;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
257;83729736aa539851727de8ecb2c3529a;M;NATAL;APROVADO
258;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
259;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
260;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
261;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
262;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
263;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
264;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
265;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
266;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
267;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
268;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
269;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
270;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
271;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
272;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
273;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
274;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
275;934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO_POR_NOTA
276;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
277;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
278;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
279;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
280;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
281;934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
282;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;TRANCADO
283;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
284;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
285;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
286;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;TRANCADO
287;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
288;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
289;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
290;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
291;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
292;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
293;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
294;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
295;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
296;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
297;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
298;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO
299;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
300;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
301;e16576bd21bb2c78f61e3b895da26433;M;PARNAMIRIM;APROVADO_POR_NOTA
302;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO
303;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO
304;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO
305;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;DESISTENCIA
306;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO_POR_NOTA
307;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO_POR_NOTA
308;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;APROVADO_POR_NOTA
309;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
310;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
311;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
312;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
313;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
314;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
315;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
316;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
317;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
318;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
319;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
320;b0e148daf401068c1b47be520d5bb181;F;PARNAMIRIM;REPROVADO
