id_discente;raca;bairro;descricao
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;REPROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO_POR_NOTA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;DESISTENCIA
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
a2b5339caf4ea54ef4c904f25feb89ef;BRANCO;NOVA_PARNAMIRIM;APROVADO
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;REPROVADO_POR_MEDIA_E_POR_FALTAS
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
40846f2f09da1435f6eb303ce9d0d768;NEGRO;IGAPO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;REPROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;REPROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;REPROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO
0188fee9f69676d5d450513676ffa20f;BRANCO;CENTRO;APROVADO_POR_NOTA
