id_discente;sexo;municipio;descricao
570cb04eb23871dd7b2eae6244b79378;M;NATAL;APROVADO
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dc0b37a9d90ff2d54cb650d366bb9d1e;F;NATAL;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
dcb8f294bee8769bdfec88486911362f;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
f32c342b30e30053a2624f5d981385d1;M;NATAL;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;REPROVADO_POR_MEDIA_E_POR_FALTAS
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO_POR_NOTA
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
69d022c2924a232b8a0ca9e0ac7da317;M;NAO_INFORMADO;APROVADO
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO_POR_NOTA
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO
a51374362bc27d1817414a9afe7b215d;M;NATAL;APROVADO
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
9b03275cfc98def4ebace9f3a04bdc7c;M;PARNAMIRIM;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
a70e6e000686d82ad1d1a29ce75fab9f;M;NATAL;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;TRANCADO
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
b419813a078aae20633c5585127ede87;M;SAO_GONCALO_DO_AMARANTE;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO_POR_NOTA
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
7e0c9d37a5d96aaf03233f4f8cb31608;M;NATAL;APROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;TRANCADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;APROVADO_POR_NOTA
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
69fc0bfa31d311c26a130bf6bd37a5cd;M;NATAL;REPROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO_POR_NOTA
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;TRANCADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;TRANCADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;TRANCADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;APROVADO
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
e608912e1c99b8d7367c403607fcc6d8;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;DESISTENCIA
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;APROVADO_POR_NOTA
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
469b4e52f0fc039742f0d6f50587fd02;M;SANTO_ANTONIO;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;TRANCADO
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;TRANCADO
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;REPROVADO_POR_MEDIA_E_POR_FALTAS
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
aeee701ac738fecb98159eefef6d6638;M;PARNAMIRIM;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;APROVADO_POR_NOTA
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
934e88c3c9b5350160b13b623c2d340d;M;NATAL;REPROVADO
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;APROVADO_POR_NOTA
abaac7a4a42d03417f81b1455442607a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
abaac7a4a42d03417f81b1455442607a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
abaac7a4a42d03417f81b1455442607a;M;NATAL;REPROVADO_POR_MEDIA_E_POR_FALTAS
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO_POR_NOTA
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO_POR_NOTA
fdc2d349ed3b784c6d59b955a91c75f8;M;PARNAMIRIM;APROVADO_POR_NOTA
