;id_discente;municipio;cotista;descricao
1391;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1392;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1393;cdd880f91102e2225425f0f997f824ea;NATAL;F;DESISTENCIA
1394;cdd880f91102e2225425f0f997f824ea;NATAL;F;DESISTENCIA
1395;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO
1396;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO
1397;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO
1398;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1399;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1400;cdd880f91102e2225425f0f997f824ea;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1401;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1402;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1403;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1404;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1405;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1406;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO_POR_NOTA
1407;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1408;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1409;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1410;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1411;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1412;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1413;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1414;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1415;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1416;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1417;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1418;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1419;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1420;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1421;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1422;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1423;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1424;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1425;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1426;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1427;2f5560ff10781f6252954308b37465b6;SAO_GONCALO_DO_AMARANTE;T;APROVADO
1428;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1429;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1430;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1431;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1432;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1433;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO
1434;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO_POR_NOTA
1435;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO_POR_NOTA
1436;ec63873c3581433d75701a854ead2a46;NATAL;T;APROVADO_POR_NOTA
1437;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1438;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1439;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1440;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1441;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1442;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1443;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1444;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1445;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1446;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1447;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1448;ec63873c3581433d75701a854ead2a46;NATAL;T;REPROVADO
1449;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1450;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1451;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1452;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1453;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1454;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1455;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;REPROVADO
1456;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;REPROVADO
1457;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;REPROVADO
1458;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1459;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1460;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1461;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO
1462;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO
1463;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO
1464;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1465;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1466;64643cedb489d1f1c79849ae3d5b4835;PARNAMIRIM;T;APROVADO_POR_NOTA
1467;617302e28daaf9ab54aaae256040ba3f;NATAL;F;TRANCADO
1468;617302e28daaf9ab54aaae256040ba3f;NATAL;F;APROVADO_POR_NOTA
1469;617302e28daaf9ab54aaae256040ba3f;NATAL;F;APROVADO_POR_NOTA
1470;617302e28daaf9ab54aaae256040ba3f;NATAL;F;APROVADO_POR_NOTA
1471;617302e28daaf9ab54aaae256040ba3f;NATAL;F;DESISTENCIA
1472;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO
1473;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO
1474;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO
1475;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1476;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1477;617302e28daaf9ab54aaae256040ba3f;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1478;617302e28daaf9ab54aaae256040ba3f;NATAL;F;DESISTENCIA
1479;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1480;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1481;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1482;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1483;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1484;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1485;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1486;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1487;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO_POR_NOTA
1488;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1489;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1490;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1491;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1492;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1493;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1494;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1495;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1496;09c576ebed33d3a813eabe6d34f29efc;NATAL;T;APROVADO
1497;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO
1498;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO
1499;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO
1500;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1501;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1502;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1503;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1504;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1505;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;APROVADO_POR_NOTA
1506;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1507;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1508;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1509;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_FALTAS
1510;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_FALTAS
1511;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_FALTAS
1512;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1513;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1514;ad1723416caab97b96c630e262481742;PARNAMIRIM;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1515;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1516;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1517;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1518;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1519;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1520;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1521;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1522;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1523;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;APROVADO_POR_NOTA
1524;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1525;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1526;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1527;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO
1528;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO
1529;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO
1530;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1531;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1532;1b1bb78ab66b8a12f8e0f0b569669bb8;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1533;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1534;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1535;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1536;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;DESISTENCIA
1537;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1538;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1539;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1540;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1541;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1542;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;APROVADO_POR_NOTA
1543;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1544;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1545;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1546;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1547;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1548;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1549;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1550;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1551;f250d74dc7561f1f4f5e39242df98be1;SAO_JOSE_DE_MIPIBU;F;REPROVADO
1552;396968dbb253ce5f6b65473b9947dd37;NATAL;T;DESISTENCIA
1553;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1554;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1555;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1556;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1557;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1558;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1559;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1560;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1561;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1562;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1563;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1564;396968dbb253ce5f6b65473b9947dd37;NATAL;T;APROVADO_POR_NOTA
1565;396968dbb253ce5f6b65473b9947dd37;NATAL;T;DESISTENCIA
1566;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1567;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1568;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO_POR_MEDIA_E_POR_FALTAS
1569;396968dbb253ce5f6b65473b9947dd37;NATAL;T;DESISTENCIA
1570;396968dbb253ce5f6b65473b9947dd37;NATAL;T;DESISTENCIA
1571;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1572;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1573;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1574;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1575;396968dbb253ce5f6b65473b9947dd37;NATAL;T;REPROVADO
1576;396968dbb253ce5f6b65473b9947dd37;NATAL;T;DESISTENCIA
1577;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;REPROVADO
1578;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;REPROVADO
1579;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;REPROVADO
1580;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;TRANCADO
1581;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;TRANCADO
1582;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;TRANCADO
1583;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1584;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1585;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1586;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1587;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1588;065818a33218bef3c9b486b384a62107;SAO_PAULO_DO_POTENGI;T;APROVADO
1589;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1590;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1591;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1592;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;APROVADO_POR_NOTA
1593;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;APROVADO_POR_NOTA
1594;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;APROVADO_POR_NOTA
1595;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1596;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1597;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1598;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1599;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1600;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1601;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1602;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1603;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1604;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1605;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1606;8ac0038ac22bc02fbbd50f5716e63380;NATAL;F;REPROVADO
1607;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1608;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1609;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1610;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;TRANCADO
1611;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;TRANCADO
1612;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1613;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1614;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1615;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1616;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1617;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;APROVADO_POR_NOTA
1618;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1619;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1620;541cd8aaef2a4bb55ff8f811707dffc0;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1621;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1622;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1623;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1624;3fd258305978d55024b9066e75a89ed4;NATAL;F;APROVADO_POR_NOTA
1625;3fd258305978d55024b9066e75a89ed4;NATAL;F;APROVADO_POR_NOTA
1626;3fd258305978d55024b9066e75a89ed4;NATAL;F;APROVADO_POR_NOTA
1627;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1628;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1629;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1630;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1631;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1632;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1633;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1634;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1635;3fd258305978d55024b9066e75a89ed4;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1636;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1637;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1638;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1639;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1640;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1641;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1642;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1643;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1644;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1645;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;TRANCADO
1646;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;TRANCADO
1647;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;TRANCADO
1648;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1649;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1650;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1651;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1652;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1653;016b3e8d294936a422258b4ba1a7a785;PARNAMIRIM;F;APROVADO_POR_NOTA
1654;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;TRANCADO
1655;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO
1656;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO
1657;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO
1658;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;APROVADO_POR_NOTA
1659;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;APROVADO_POR_NOTA
1660;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;APROVADO_POR_NOTA
1661;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;TRANCADO
1662;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;TRANCADO
1663;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;TRANCADO
1664;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1665;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1666;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1667;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1668;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1669;d7a45e0307b8dd09655b28676d9bdb53;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1670;cc5a82144563d5e8cdab8202a1346345;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1671;cc5a82144563d5e8cdab8202a1346345;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1672;cc5a82144563d5e8cdab8202a1346345;NATAL;F;REPROVADO_POR_MEDIA_E_POR_FALTAS
1673;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
1674;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
1675;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
1676;cc5a82144563d5e8cdab8202a1346345;NATAL;F;TRANCADO
1677;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
1678;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
1679;cc5a82144563d5e8cdab8202a1346345;NATAL;F;APROVADO_POR_NOTA
