,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
30469,1228367,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,2.0,8.0,f,6.3,14.0,APROVADO POR NOTA
30470,1228367,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,3.0,5.0,f,6.3,14.0,APROVADO POR NOTA
30471,1228367,af411d3564d0980b1ceb2c8b60e808a2,92127264.0,0,0,0,0,0,TRANCADO
36798,1228386,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,3.0,7.5,f,8.7,2.0,APROVADO
36799,1228386,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,1.0,8.7,f,8.7,2.0,APROVADO
36800,1228386,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,2.0,9.8,f,8.7,2.0,APROVADO
36801,1228386,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,1.0,8.2,f,3.1,2.0,REPROVADO
36802,1228386,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,2.0,0.0,f,3.1,2.0,REPROVADO
36803,1228386,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,3.0,1.0,f,3.1,2.0,REPROVADO
36807,1228386,c6e6b75a1e8fb3912dc281802313a782,92127264.0,1.0,3.2,f,1.1,6.0,REPROVADO
36808,1228386,c6e6b75a1e8fb3912dc281802313a782,92127264.0,2.0,0.0,f,1.1,6.0,REPROVADO
36809,1228386,c6e6b75a1e8fb3912dc281802313a782,92127264.0,3.0,0.0,f,1.1,6.0,REPROVADO
36811,1228386,9fab264022905965335b7bc3964f7ed1,92127264.0,1.0,4.1,f,3.4,4.0,REPROVADO
36812,1228386,9fab264022905965335b7bc3964f7ed1,92127264.0,2.0,3.1,f,3.4,4.0,REPROVADO
36813,1228386,9fab264022905965335b7bc3964f7ed1,92127264.0,3.0,2.5,t,3.4,4.0,REPROVADO
36814,1228386,cbe40ea1cb2d08a912937532829ea391,92127264.0,1.0,4.2,f,4.0,4.0,REPROVADO
36815,1228386,cbe40ea1cb2d08a912937532829ea391,92127264.0,2.0,4.9,f,4.0,4.0,REPROVADO
36816,1228386,cbe40ea1cb2d08a912937532829ea391,92127264.0,3.0,0.0,t,4.0,4.0,REPROVADO
39293,1228366,6a70ede0992cec29bc1d4290ebdc1a6c,92127264.0,1.0,4.5,f,5.0,0.0,APROVADO POR NOTA
39294,1228366,6a70ede0992cec29bc1d4290ebdc1a6c,92127264.0,2.0,5.5,f,5.0,0.0,APROVADO POR NOTA
39295,1228366,6a70ede0992cec29bc1d4290ebdc1a6c,92127264.0,3.0,5.0,f,5.0,0.0,APROVADO POR NOTA
39296,1228366,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,1.0,3.5,f,6.2,0.0,APROVADO POR NOTA
39297,1228366,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,2.0,6.5,f,6.2,0.0,APROVADO POR NOTA
39298,1228366,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,3.0,8.5,f,6.2,0.0,APROVADO POR NOTA
39299,1228366,8ac0038ac22bc02fbbd50f5716e63380,92127264.0,1.0,4.0,f,1.3,28.0,REPROVADO POR MÉDIA E POR FALTAS
39300,1228366,8ac0038ac22bc02fbbd50f5716e63380,92127264.0,2.0,0.0,f,1.3,28.0,REPROVADO POR MÉDIA E POR FALTAS
39301,1228366,8ac0038ac22bc02fbbd50f5716e63380,92127264.0,3.0,0.0,f,1.3,28.0,REPROVADO POR MÉDIA E POR FALTAS
39302,1228366,46665a614e41672cc0e7ab15d2acacf1,92127264.0,1.0,7.0,f,7.0,4.0,APROVADO
39303,1228366,46665a614e41672cc0e7ab15d2acacf1,92127264.0,2.0,9.0,f,7.0,4.0,APROVADO
39304,1228366,46665a614e41672cc0e7ab15d2acacf1,92127264.0,3.0,5.0,f,7.0,4.0,APROVADO
39306,1228366,45297f9972a868e60425c12ae4f3f143,92127264.0,1.0,2.5,f,3.0,8.0,REPROVADO
39307,1228366,45297f9972a868e60425c12ae4f3f143,92127264.0,2.0,4.0,f,3.0,8.0,REPROVADO
39308,1228366,45297f9972a868e60425c12ae4f3f143,92127264.0,3.0,2.5,f,3.0,8.0,REPROVADO
39309,1228366,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,1.0,8.5,f,6.5,4.0,APROVADO POR NOTA
39310,1228366,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,2.0,6.0,f,6.5,4.0,APROVADO POR NOTA
39311,1228366,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,3.0,5.0,f,6.5,4.0,APROVADO POR NOTA
39312,1228366,41a0fc5b21f574bff1124ce4193798dd,92127264.0,1.0,4.5,f,5.0,2.0,APROVADO POR NOTA
39313,1228366,41a0fc5b21f574bff1124ce4193798dd,92127264.0,2.0,6.5,f,5.0,2.0,APROVADO POR NOTA
39314,1228366,41a0fc5b21f574bff1124ce4193798dd,92127264.0,3.0,4.0,f,5.0,2.0,APROVADO POR NOTA
39315,1228366,35e2507cc2ed396f7078879369b27286,92127264.0,2.0,8.0,f,8.2,2.0,APROVADO
39316,1228366,35e2507cc2ed396f7078879369b27286,92127264.0,3.0,7.5,f,8.2,2.0,APROVADO
39317,1228366,35e2507cc2ed396f7078879369b27286,92127264.0,1.0,0.0,t,8.2,2.0,APROVADO
39318,1228366,61b49c330f8ac0a64a6903ca154740f7,92127264.0,1.0,3.5,f,6.0,8.0,APROVADO POR NOTA
39319,1228366,61b49c330f8ac0a64a6903ca154740f7,92127264.0,2.0,7.5,f,6.0,8.0,APROVADO POR NOTA
39320,1228366,61b49c330f8ac0a64a6903ca154740f7,92127264.0,3.0,7.0,f,6.0,8.0,APROVADO POR NOTA
39322,1228366,8336cceaf3e6275f4bd0611280702f1e,92127264.0,3.0,3.0,t,6.5,3.0,APROVADO POR NOTA
39323,1228366,8336cceaf3e6275f4bd0611280702f1e,92127264.0,1.0,3.0,f,6.5,3.0,APROVADO POR NOTA
39324,1228366,8336cceaf3e6275f4bd0611280702f1e,92127264.0,2.0,6.5,f,6.5,3.0,APROVADO POR NOTA
39325,1228366,5459222f27bfb7d3a932250691804544,92127264.0,1.0,4.5,f,5.5,8.0,APROVADO POR NOTA
39326,1228366,5459222f27bfb7d3a932250691804544,92127264.0,2.0,8.5,f,5.5,8.0,APROVADO POR NOTA
39327,1228366,5459222f27bfb7d3a932250691804544,92127264.0,3.0,3.5,f,5.5,8.0,APROVADO POR NOTA
39331,1228366,8704f185e8ae317c72ea205b466f1845,92127264.0,1.0,2.0,t,5.0,12.0,APROVADO POR NOTA
39332,1228366,8704f185e8ae317c72ea205b466f1845,92127264.0,2.0,4.5,f,5.0,12.0,APROVADO POR NOTA
39333,1228366,8704f185e8ae317c72ea205b466f1845,92127264.0,3.0,6.0,f,5.0,12.0,APROVADO POR NOTA
39335,1228366,2f5560ff10781f6252954308b37465b6,92127264.0,1.0,1.5,t,5.0,0.0,APROVADO POR NOTA
39336,1228366,2f5560ff10781f6252954308b37465b6,92127264.0,2.0,4.0,f,5.0,0.0,APROVADO POR NOTA
39337,1228366,2f5560ff10781f6252954308b37465b6,92127264.0,3.0,7.0,f,5.0,0.0,APROVADO POR NOTA
39338,1228366,cc5a82144563d5e8cdab8202a1346345,92127264.0,1.0,1.5,f,1.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
39339,1228366,cc5a82144563d5e8cdab8202a1346345,92127264.0,2.0,3.5,f,1.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
39340,1228366,cc5a82144563d5e8cdab8202a1346345,92127264.0,3.0,0.0,f,1.7,32.0,REPROVADO POR MÉDIA E POR FALTAS
39341,1228366,5dac5cab88de4928bbc3095150f768ff,92127264.0,1.0,4.0,f,1.7,24.0,REPROVADO POR MÉDIA E POR FALTAS
39342,1228366,5dac5cab88de4928bbc3095150f768ff,92127264.0,2.0,1.0,f,1.7,24.0,REPROVADO POR MÉDIA E POR FALTAS
39343,1228366,5dac5cab88de4928bbc3095150f768ff,92127264.0,3.0,0.0,f,1.7,24.0,REPROVADO POR MÉDIA E POR FALTAS
39345,1228366,9442e29605d14cf9859069926ce70e2e,92127264.0,1.0,0.0,t,5.3,8.0,APROVADO POR NOTA
39346,1228366,9442e29605d14cf9859069926ce70e2e,92127264.0,2.0,4.5,f,5.3,8.0,APROVADO POR NOTA
39347,1228366,9442e29605d14cf9859069926ce70e2e,92127264.0,3.0,7.5,f,5.3,8.0,APROVADO POR NOTA
39351,1228366,617c2e34e148a00577d0efeda6edd8ec,92127264.0,1.0,1.5,t,5.0,14.0,APROVADO POR NOTA
39352,1228366,617c2e34e148a00577d0efeda6edd8ec,92127264.0,2.0,4.5,f,5.0,14.0,APROVADO POR NOTA
39353,1228366,617c2e34e148a00577d0efeda6edd8ec,92127264.0,3.0,4.0,f,5.0,14.0,APROVADO POR NOTA
39356,1228366,9d8dcee687180154493648b599a313c3,92127264.0,1.0,6.5,f,7.2,6.0,APROVADO
39357,1228366,9d8dcee687180154493648b599a313c3,92127264.0,2.0,9.0,f,7.2,6.0,APROVADO
39358,1228366,9d8dcee687180154493648b599a313c3,92127264.0,3.0,6.0,f,7.2,6.0,APROVADO
39360,1228366,83729736aa539851727de8ecb2c3529a,92127264.0,1.0,4.5,f,5.7,4.0,APROVADO POR NOTA
39361,1228366,83729736aa539851727de8ecb2c3529a,92127264.0,2.0,6.5,f,5.7,4.0,APROVADO POR NOTA
39362,1228366,83729736aa539851727de8ecb2c3529a,92127264.0,3.0,6.0,f,5.7,4.0,APROVADO POR NOTA
39366,1228366,34be9dafa8f8df179eafa0bbfac14c4b,92127264.0,1.0,0.0,f,0.0,64.0,REPROVADO POR MÉDIA E POR FALTAS
39367,1228366,34be9dafa8f8df179eafa0bbfac14c4b,92127264.0,2.0,0.0,f,0.0,64.0,REPROVADO POR MÉDIA E POR FALTAS
39368,1228366,34be9dafa8f8df179eafa0bbfac14c4b,92127264.0,3.0,0.0,f,0.0,64.0,REPROVADO POR MÉDIA E POR FALTAS
39375,1228366,d01ee6d4e4283d76b5891bbfd5a3dfee,92127264.0,1.0,1.0,t,5.0,6.0,APROVADO POR NOTA
39376,1228366,d01ee6d4e4283d76b5891bbfd5a3dfee,92127264.0,2.0,8.0,f,5.0,6.0,APROVADO POR NOTA
39377,1228366,d01ee6d4e4283d76b5891bbfd5a3dfee,92127264.0,3.0,2.5,f,5.0,6.0,APROVADO POR NOTA
39387,1228366,ba9383174869ca39b0626c17eac4630f,92127264.0,1.0,7.5,f,8.0,17.0,APROVADO
39388,1228366,ba9383174869ca39b0626c17eac4630f,92127264.0,2.0,8.5,f,8.0,17.0,APROVADO
39389,1228366,ba9383174869ca39b0626c17eac4630f,92127264.0,3.0,8.0,f,8.0,17.0,APROVADO
39393,1228366,d5b919228d0207c864cfe4af843adf59,92127264.0,1.0,3.0,f,2.7,12.0,REPROVADO
39394,1228366,d5b919228d0207c864cfe4af843adf59,92127264.0,2.0,5.0,f,2.7,12.0,REPROVADO
39395,1228366,d5b919228d0207c864cfe4af843adf59,92127264.0,3.0,0.0,f,2.7,12.0,REPROVADO
39396,1228366,7654b9422f2d9d22dd627991a237eb39,92127264.0,1.0,1.0,f,1.0,14.0,REPROVADO
39397,1228366,7654b9422f2d9d22dd627991a237eb39,92127264.0,2.0,2.0,f,1.0,14.0,REPROVADO
39398,1228366,7654b9422f2d9d22dd627991a237eb39,92127264.0,3.0,0.0,f,1.0,14.0,REPROVADO
39403,1228366,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,1.0,3.5,f,6.2,2.0,APROVADO POR NOTA
39404,1228366,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,2.0,7.5,f,6.2,2.0,APROVADO POR NOTA
39405,1228366,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,3.0,2.0,t,6.2,2.0,APROVADO POR NOTA
39410,1228366,da437177e090ab90ea33ba772cfbae03,92127264.0,1.0,3.5,f,4.5,10.0,REPROVADO
39411,1228366,da437177e090ab90ea33ba772cfbae03,92127264.0,2.0,5.5,f,4.5,10.0,REPROVADO
39412,1228366,da437177e090ab90ea33ba772cfbae03,92127264.0,3.0,3.0,t,4.5,10.0,REPROVADO
39415,1228366,016b3e8d294936a422258b4ba1a7a785,92127264.0,1.0,0.0,t,5.2,4.0,APROVADO POR NOTA
39416,1228366,016b3e8d294936a422258b4ba1a7a785,92127264.0,2.0,6.5,f,5.2,4.0,APROVADO POR NOTA
39417,1228366,016b3e8d294936a422258b4ba1a7a785,92127264.0,3.0,6.0,f,5.2,4.0,APROVADO POR NOTA
39418,1228366,51a920b9ab104a241c04fe06fcd5351d,92127264.0,1.0,1.0,t,5.2,4.0,APROVADO POR NOTA
39419,1228366,51a920b9ab104a241c04fe06fcd5351d,92127264.0,2.0,7.0,f,5.2,4.0,APROVADO POR NOTA
39420,1228366,51a920b9ab104a241c04fe06fcd5351d,92127264.0,3.0,5.5,f,5.2,4.0,APROVADO POR NOTA
39422,1228366,a16ed96ee765c2ec436358814f6bc646,92127264.0,1.0,5.0,f,4.5,4.0,REPROVADO
39423,1228366,a16ed96ee765c2ec436358814f6bc646,92127264.0,2.0,3.0,t,4.5,4.0,REPROVADO
39424,1228366,a16ed96ee765c2ec436358814f6bc646,92127264.0,3.0,4.5,f,4.5,4.0,REPROVADO
39425,1228366,ed6dd81dc57277659b753343bbeddbd1,92127264.0,1.0,4.0,f,5.5,2.0,APROVADO POR NOTA
39426,1228366,ed6dd81dc57277659b753343bbeddbd1,92127264.0,2.0,6.0,f,5.5,2.0,APROVADO POR NOTA
39427,1228366,ed6dd81dc57277659b753343bbeddbd1,92127264.0,3.0,6.5,f,5.5,2.0,APROVADO POR NOTA
39429,1228366,469b4e52f0fc039742f0d6f50587fd02,92127264.0,1.0,1.0,f,1.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
39430,1228366,469b4e52f0fc039742f0d6f50587fd02,92127264.0,2.0,2.0,f,1.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
39431,1228366,469b4e52f0fc039742f0d6f50587fd02,92127264.0,3.0,0.0,f,1.0,28.0,REPROVADO POR MÉDIA E POR FALTAS
39514,1228364,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,1.0,8.8,f,9.1,6.0,APROVADO
39515,1228364,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,2.0,9.5,f,9.1,6.0,APROVADO
39516,1228364,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,3.0,9.0,f,9.1,6.0,APROVADO
39517,1228364,2b19bf05f8ce4bc5814bd05d1b4cab36,92127264.0,1.0,7.8,f,7.7,12.0,APROVADO
39518,1228364,2b19bf05f8ce4bc5814bd05d1b4cab36,92127264.0,2.0,9.0,f,7.7,12.0,APROVADO
39519,1228364,2b19bf05f8ce4bc5814bd05d1b4cab36,92127264.0,3.0,6.2,f,7.7,12.0,APROVADO
39520,1228364,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,1.0,7.5,f,8.7,0.0,APROVADO
39521,1228364,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,2.0,9.5,f,8.7,0.0,APROVADO
39522,1228364,fdf1f636486a3ad1d7bd6cc303c6c32a,92127264.0,3.0,9.0,f,8.7,0.0,APROVADO
39525,1228364,4786ee006b177a4effef45521b7bd94f,92127264.0,1.0,8.0,f,9.0,2.0,APROVADO
39526,1228364,4786ee006b177a4effef45521b7bd94f,92127264.0,2.0,10.0,f,9.0,2.0,APROVADO
39527,1228364,4786ee006b177a4effef45521b7bd94f,92127264.0,3.0,9.0,f,9.0,2.0,APROVADO
39529,1228364,ee67c654a285629b1e24292c717dc9e5,92127264.0,1.0,6.0,f,5.2,14.0,APROVADO POR NOTA
39530,1228364,ee67c654a285629b1e24292c717dc9e5,92127264.0,2.0,3.0,f,5.2,14.0,APROVADO POR NOTA
39531,1228364,ee67c654a285629b1e24292c717dc9e5,92127264.0,3.0,6.5,f,5.2,14.0,APROVADO POR NOTA
39532,1228364,617302e28daaf9ab54aaae256040ba3f,92127264.0,0,0,0,0,0,TRANCADO
39533,1228364,8e0fe67e7758328f385c2a251f5b3c34,92127264.0,1.0,7.8,f,7.6,2.0,APROVADO
39534,1228364,8e0fe67e7758328f385c2a251f5b3c34,92127264.0,2.0,9.5,f,7.6,2.0,APROVADO
39535,1228364,8e0fe67e7758328f385c2a251f5b3c34,92127264.0,3.0,5.5,f,7.6,2.0,APROVADO
39536,1228364,f250d74dc7561f1f4f5e39242df98be1,92127264.0,1.0,4.0,f,6.2,2.0,APROVADO POR NOTA
39537,1228364,f250d74dc7561f1f4f5e39242df98be1,92127264.0,2.0,7.5,f,6.2,2.0,APROVADO POR NOTA
39538,1228364,f250d74dc7561f1f4f5e39242df98be1,92127264.0,3.0,7.0,f,6.2,2.0,APROVADO POR NOTA
39542,1228364,685d382aceefa5031509c9bb87e613dd,92127264.0,1.0,7.0,f,6.8,2.0,APROVADO POR NOTA
39543,1228364,685d382aceefa5031509c9bb87e613dd,92127264.0,2.0,6.5,f,6.8,2.0,APROVADO POR NOTA
39544,1228364,685d382aceefa5031509c9bb87e613dd,92127264.0,3.0,7.0,f,6.8,2.0,APROVADO POR NOTA
39546,1228364,c64950466f754a7a5656d1968f33c8fc,92127264.0,2.0,9.0,f,9.0,0.0,APROVADO
39547,1228364,c64950466f754a7a5656d1968f33c8fc,92127264.0,3.0,9.0,f,9.0,0.0,APROVADO
39548,1228364,c64950466f754a7a5656d1968f33c8fc,92127264.0,1.0,9.0,f,9.0,0.0,APROVADO
39550,1228364,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,1.0,8.0,f,7.0,0.0,APROVADO
39551,1228364,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,2.0,7.0,f,7.0,0.0,APROVADO
39552,1228364,23098723b9dcb1e7ec6616f6b25a4da7,92127264.0,3.0,6.0,f,7.0,0.0,APROVADO
39556,1228364,28c0e9e6c48ca6165c60255e6707f21e,92127264.0,1.0,6.0,f,6.3,12.0,APROVADO POR NOTA
39557,1228364,28c0e9e6c48ca6165c60255e6707f21e,92127264.0,2.0,7.0,f,6.3,12.0,APROVADO POR NOTA
39558,1228364,28c0e9e6c48ca6165c60255e6707f21e,92127264.0,3.0,2.5,t,6.3,12.0,APROVADO POR NOTA
39559,1228364,59bb6b95ccae15e58d7e1f837d79b006,92127264.0,1.0,2.0,f,1.8,20.0,REPROVADO
39560,1228364,59bb6b95ccae15e58d7e1f837d79b006,92127264.0,2.0,3.5,f,1.8,20.0,REPROVADO
39561,1228364,59bb6b95ccae15e58d7e1f837d79b006,92127264.0,3.0,0.0,f,1.8,20.0,REPROVADO
39570,1228364,a02054a40cd0a158427d19da36fb4c42,92127264.0,1.0,6.8,f,6.6,8.0,APROVADO POR NOTA
39571,1228364,a02054a40cd0a158427d19da36fb4c42,92127264.0,2.0,9.0,f,6.6,8.0,APROVADO POR NOTA
39572,1228364,a02054a40cd0a158427d19da36fb4c42,92127264.0,3.0,1.0,t,6.6,8.0,APROVADO POR NOTA
39574,1228364,f3fa8c8c4e04024c11e22b1b0ac58fb1,92127264.0,1.0,6.0,f,2.0,24.0,REPROVADO
39575,1228364,f3fa8c8c4e04024c11e22b1b0ac58fb1,92127264.0,2.0,0.0,f,2.0,24.0,REPROVADO
39576,1228364,f3fa8c8c4e04024c11e22b1b0ac58fb1,92127264.0,3.0,0.0,f,2.0,24.0,REPROVADO
39582,1228364,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,1.0,7.0,f,7.4,6.0,APROVADO
39583,1228364,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,2.0,8.0,f,7.4,6.0,APROVADO
39584,1228364,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,3.0,7.2,f,7.4,6.0,APROVADO
39585,1228364,643c9220efb15461041ff2d9323d6794,92127264.0,1.0,6.0,f,5.2,14.0,APROVADO POR NOTA
39586,1228364,643c9220efb15461041ff2d9323d6794,92127264.0,2.0,4.5,f,5.2,14.0,APROVADO POR NOTA
39587,1228364,643c9220efb15461041ff2d9323d6794,92127264.0,3.0,5.0,f,5.2,14.0,APROVADO POR NOTA
39589,1228364,f111a05877915e0c15509d555f34195c,92127264.0,1.0,3.5,f,6.0,16.0,APROVADO POR NOTA
39590,1228364,f111a05877915e0c15509d555f34195c,92127264.0,2.0,7.0,f,6.0,16.0,APROVADO POR NOTA
39591,1228364,f111a05877915e0c15509d555f34195c,92127264.0,3.0,7.5,f,6.0,16.0,APROVADO POR NOTA
39593,1228364,e8276e72614c5828286b43d50704d1a0,92127264.0,1.0,5.0,f,3.8,6.0,REPROVADO
39594,1228364,e8276e72614c5828286b43d50704d1a0,92127264.0,2.0,5.5,f,3.8,6.0,REPROVADO
39595,1228364,e8276e72614c5828286b43d50704d1a0,92127264.0,3.0,1.0,f,3.8,6.0,REPROVADO
39597,1228364,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,1.0,3.0,f,5.0,0.0,APROVADO POR NOTA
39598,1228364,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,2.0,6.5,f,5.0,0.0,APROVADO POR NOTA
39599,1228364,2ce029b6fd0871dc31c569e6eaf6a278,92127264.0,3.0,5.5,f,5.0,0.0,APROVADO POR NOTA
39603,1228364,5eb88ee80e43d756f1b6c46c3452de52,92127264.0,1.0,4.5,f,4.3,22.0,REPROVADO
39604,1228364,5eb88ee80e43d756f1b6c46c3452de52,92127264.0,2.0,7.5,f,4.3,22.0,REPROVADO
39605,1228364,5eb88ee80e43d756f1b6c46c3452de52,92127264.0,3.0,1.0,f,4.3,22.0,REPROVADO
39608,1228364,5b3d2761e4cc4619686d665c914585fd,92127264.0,1.0,5.0,f,5.2,21.0,APROVADO POR NOTA
39609,1228364,5b3d2761e4cc4619686d665c914585fd,92127264.0,2.0,7.0,f,5.2,21.0,APROVADO POR NOTA
39610,1228364,5b3d2761e4cc4619686d665c914585fd,92127264.0,3.0,3.5,f,5.2,21.0,APROVADO POR NOTA
39611,1228364,abaac7a4a42d03417f81b1455442607a,92127264.0,3.0,4.8,f,6.1,12.0,APROVADO POR NOTA
39612,1228364,abaac7a4a42d03417f81b1455442607a,92127264.0,1.0,7.0,f,6.1,12.0,APROVADO POR NOTA
