,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
6724,57586351,617c2e34e148a00577d0efeda6edd8ec,92127264.0,1.0,4.0,f,6.2,0.0,APROVADO POR NOTA
6725,57586351,617c2e34e148a00577d0efeda6edd8ec,92127264.0,2.0,7.69999981,f,6.2,0.0,APROVADO POR NOTA
6726,57586351,dac8ccc113e153d1adee62d112a3723d,92127264.0,2.0,2.79999995,f,2.6,0.0,REPROVADO
6727,57586351,dac8ccc113e153d1adee62d112a3723d,92127264.0,3.0,3.5,f,2.6,0.0,REPROVADO
6728,57586351,dac8ccc113e153d1adee62d112a3723d,92127264.0,1.0,1.5,f,2.6,0.0,REPROVADO
6729,57586351,057fdfe31ce7ff67e6de782fd459a5e7,92127264.0,2.0,4.19999981,f,5.4,0.0,APROVADO POR NOTA
6730,57586351,057fdfe31ce7ff67e6de782fd459a5e7,92127264.0,3.0,8.0,f,5.4,0.0,APROVADO POR NOTA
6731,57586351,057fdfe31ce7ff67e6de782fd459a5e7,92127264.0,1.0,2.0,t,5.4,0.0,APROVADO POR NOTA
6732,57586351,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,2.0,5.69999981,f,5.3,0.0,APROVADO POR NOTA
6733,57586351,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,3.0,2.0,t,5.3,0.0,APROVADO POR NOTA
6734,57586351,1cf471ff89fa2e38a2400f5c1afdfb9b,92127264.0,1.0,4.80000019,f,5.3,0.0,APROVADO POR NOTA
6735,57586351,955ba10f8916207996e764ffcb355b02,92127264.0,3.0,9.5,f,7.7,0.0,APROVADO
6736,57586351,955ba10f8916207996e764ffcb355b02,92127264.0,1.0,5.5999999,f,7.7,0.0,APROVADO
6737,57586351,955ba10f8916207996e764ffcb355b02,92127264.0,2.0,8.0,f,7.7,0.0,APROVADO
6738,57586351,7ffed3cce977997857468cc7bc885e62,92127264.0,1.0,3.5,f,5.5,0.0,APROVADO POR NOTA
6739,57586351,7ffed3cce977997857468cc7bc885e62,92127264.0,2.0,6.0,f,5.5,0.0,APROVADO POR NOTA
6740,57586351,7ffed3cce977997857468cc7bc885e62,92127264.0,3.0,7.0,f,5.5,0.0,APROVADO POR NOTA
6741,57586351,c62cb04038e4dc1c8c4289869343a181,92127264.0,3.0,7.0,f,6.5,0.0,APROVADO POR NOTA
6742,57586351,c62cb04038e4dc1c8c4289869343a181,92127264.0,1.0,6.900000099999999,f,6.5,0.0,APROVADO POR NOTA
6743,57586351,c62cb04038e4dc1c8c4289869343a181,92127264.0,2.0,5.5,f,6.5,0.0,APROVADO POR NOTA
6744,57586351,88790547343038856c4dba8ee1a3bbe6,92127264.0,1.0,4.30000019,f,5.6,0.0,APROVADO POR NOTA
6745,57586351,88790547343038856c4dba8ee1a3bbe6,92127264.0,2.0,5.5,f,5.6,0.0,APROVADO POR NOTA
6746,57586351,88790547343038856c4dba8ee1a3bbe6,92127264.0,3.0,7.0,f,5.6,0.0,APROVADO POR NOTA
6747,57586351,7629912c85dc9e2141fe596538cf2c02,92127264.0,3.0,10.0,f,7.9,0.0,APROVADO
6748,57586351,7629912c85dc9e2141fe596538cf2c02,92127264.0,1.0,6.0999999,f,7.9,0.0,APROVADO
6749,57586351,7629912c85dc9e2141fe596538cf2c02,92127264.0,2.0,7.5,f,7.9,0.0,APROVADO
6753,57586351,774568ed670a68e9c07da231310e3ab9,92127264.0,3.0,7.0,f,4.8,0.0,REPROVADO
6754,57586351,774568ed670a68e9c07da231310e3ab9,92127264.0,1.0,3.20000005,t,4.8,0.0,REPROVADO
6755,57586351,774568ed670a68e9c07da231310e3ab9,92127264.0,2.0,4.19999981,f,4.8,0.0,REPROVADO
6756,57586351,e8276e72614c5828286b43d50704d1a0,92127264.0,1.0,7.30000019,f,6.8,0.0,APROVADO POR NOTA
6757,57586351,e8276e72614c5828286b43d50704d1a0,92127264.0,2.0,7.0,f,6.8,0.0,APROVADO POR NOTA
6758,57586351,e8276e72614c5828286b43d50704d1a0,92127264.0,3.0,6.0,f,6.8,0.0,APROVADO POR NOTA
6759,57586351,b37ad79d4d3c65cfe3d232b9b462f128,92127264.0,1.0,7.69999981,f,8.2,0.0,APROVADO
6760,57586351,b37ad79d4d3c65cfe3d232b9b462f128,92127264.0,2.0,7.5,f,8.2,0.0,APROVADO
6761,57586351,b37ad79d4d3c65cfe3d232b9b462f128,92127264.0,3.0,9.5,f,8.2,0.0,APROVADO
6762,57586351,a2b2ef559d7913f7f419197a1beb2e8c,92127264.0,1.0,7.0,f,6.0,0.0,APROVADO POR NOTA
6763,57586351,a2b2ef559d7913f7f419197a1beb2e8c,92127264.0,2.0,4.0,f,6.0,0.0,APROVADO POR NOTA
6764,57586351,a2b2ef559d7913f7f419197a1beb2e8c,92127264.0,3.0,7.0,f,6.0,0.0,APROVADO POR NOTA
6765,57586351,254ceb2461f616e3cf107788af88a348,92127264.0,1.0,6.4000001,f,7.6,0.0,APROVADO
6766,57586351,254ceb2461f616e3cf107788af88a348,92127264.0,2.0,6.5,f,7.6,0.0,APROVADO
6767,57586351,254ceb2461f616e3cf107788af88a348,92127264.0,3.0,10.0,f,7.6,0.0,APROVADO
6768,57586351,97fe348def50c5c3375b5167701c7202,92127264.0,1.0,5.0,f,6.3,0.0,APROVADO POR NOTA
6769,57586351,97fe348def50c5c3375b5167701c7202,92127264.0,2.0,6.80000019,f,6.3,0.0,APROVADO POR NOTA
6770,57586351,97fe348def50c5c3375b5167701c7202,92127264.0,3.0,7.0,f,6.3,0.0,APROVADO POR NOTA
6771,57586351,5ae28cd41b501ff35073a13dd1370d64,92127264.0,1.0,4.80000019,f,5.9,0.0,APROVADO POR NOTA
6772,57586351,5ae28cd41b501ff35073a13dd1370d64,92127264.0,2.0,6.0,f,5.9,0.0,APROVADO POR NOTA
6773,57586351,5ae28cd41b501ff35073a13dd1370d64,92127264.0,3.0,7.0,f,5.9,0.0,APROVADO POR NOTA
6774,57586351,c6d91f6faa21bd207733d05e491aa0e1,92127264.0,2.0,7.5,f,6.9,0.0,APROVADO POR NOTA
6775,57586351,c6d91f6faa21bd207733d05e491aa0e1,92127264.0,3.0,7.0,f,6.9,0.0,APROVADO POR NOTA
6776,57586351,c6d91f6faa21bd207733d05e491aa0e1,92127264.0,1.0,6.30000019,f,6.9,0.0,APROVADO POR NOTA
6780,57586351,4fb0d102a6ce0ddb9837f9bae921ebba,92127264.0,1.0,9.5,f,8.5,0.0,APROVADO
6781,57586351,4fb0d102a6ce0ddb9837f9bae921ebba,92127264.0,2.0,7.0,f,8.5,0.0,APROVADO
6782,57586351,4fb0d102a6ce0ddb9837f9bae921ebba,92127264.0,3.0,9.0,f,8.5,0.0,APROVADO
6783,57586351,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,1.0,6.599999900000001,f,6.2,0.0,APROVADO POR NOTA
6784,57586351,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,2.0,7.5,f,6.2,0.0,APROVADO POR NOTA
6785,57586351,f0f2405e7e09f6c5676ae99e9fe01a29,92127264.0,3.0,4.5,f,6.2,0.0,APROVADO POR NOTA
6786,57586351,01520db6ce2ca85f5b119463328ccb93,92127264.0,1.0,4.5,f,5.7,0.0,APROVADO POR NOTA
6787,57586351,01520db6ce2ca85f5b119463328ccb93,92127264.0,2.0,4.0,f,5.7,0.0,APROVADO POR NOTA
6788,57586351,01520db6ce2ca85f5b119463328ccb93,92127264.0,3.0,8.5,f,5.7,0.0,APROVADO POR NOTA
6789,57586351,4502ef9166c14d7469243abd3dc0f70d,92127264.0,1.0,5.5999999,f,5.0,0.0,APROVADO POR NOTA
6790,57586351,4502ef9166c14d7469243abd3dc0f70d,92127264.0,2.0,2.0,t,5.0,0.0,APROVADO POR NOTA
6791,57586351,4502ef9166c14d7469243abd3dc0f70d,92127264.0,3.0,6.5,f,5.0,0.0,APROVADO POR NOTA
15282,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,3.0,1.79999995,t,6.3,10.0,APROVADO POR NOTA
15283,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,1.0,10.0,f,6.3,10.0,APROVADO POR NOTA
15284,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,2.0,1.89999998,f,6.3,10.0,APROVADO POR NOTA
15582,57586672,40846f2f09da1435f6eb303ce9d0d768,92127264.0,3.0,5.0,f,6.1,10.0,APROVADO POR NOTA
15583,57586672,40846f2f09da1435f6eb303ce9d0d768,92127264.0,1.0,4.9000001,f,6.1,10.0,APROVADO POR NOTA
15584,57586672,40846f2f09da1435f6eb303ce9d0d768,92127264.0,2.0,8.30000019,f,6.1,10.0,APROVADO POR NOTA
15585,57586672,777afa50a3eae76c110581407b1e3129,92127264.0,3.0,6.19999981,f,7.1,10.0,APROVADO
15586,57586672,777afa50a3eae76c110581407b1e3129,92127264.0,1.0,7.900000099999999,f,7.1,10.0,APROVADO
15587,57586672,777afa50a3eae76c110581407b1e3129,92127264.0,2.0,7.30000019,f,7.1,10.0,APROVADO
15588,57586672,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,1.0,6.80000019,f,6.3,10.0,APROVADO POR NOTA
15589,57586672,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,2.0,7.0,f,6.3,10.0,APROVADO POR NOTA
15590,57586672,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,3.0,5.0,f,6.3,10.0,APROVADO POR NOTA
15591,57586672,abaac7a4a42d03417f81b1455442607a,92127264.0,3.0,4.0,f,6.5,14.0,APROVADO POR NOTA
15592,57586672,abaac7a4a42d03417f81b1455442607a,92127264.0,1.0,7.0,f,6.5,14.0,APROVADO POR NOTA
15593,57586672,abaac7a4a42d03417f81b1455442607a,92127264.0,2.0,8.5,f,6.5,14.0,APROVADO POR NOTA
15597,57586672,6e937627849c1ee4ee610426a859caab,92127264.0,1.0,6.19999981,f,6.0,20.0,APROVADO POR NOTA
15598,57586672,6e937627849c1ee4ee610426a859caab,92127264.0,2.0,6.30000019,f,6.0,20.0,APROVADO POR NOTA
15599,57586672,6e937627849c1ee4ee610426a859caab,92127264.0,3.0,5.5,f,6.0,20.0,APROVADO POR NOTA
15600,57586672,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,1.0,10.0,f,7.4,4.0,APROVADO
15601,57586672,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,2.0,3.5,f,7.4,4.0,APROVADO
15602,57586672,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,3.0,8.69999981,f,7.4,4.0,APROVADO
15603,57586672,d4e047d2df4d181e5395b78df93f9811,92127264.0,1.0,6.5,f,5.1,12.0,APROVADO POR NOTA
15604,57586672,d4e047d2df4d181e5395b78df93f9811,92127264.0,2.0,4.0,f,5.1,12.0,APROVADO POR NOTA
15605,57586672,d4e047d2df4d181e5395b78df93f9811,92127264.0,3.0,4.69999981,f,5.1,12.0,APROVADO POR NOTA
15606,57586672,f3ac5d986b7350a02d63a22510377d73,92127264.0,1.0,5.0999999,f,5.5,18.0,APROVADO POR NOTA
15607,57586672,f3ac5d986b7350a02d63a22510377d73,92127264.0,3.0,7.5,f,5.5,18.0,APROVADO POR NOTA
15608,57586672,f3ac5d986b7350a02d63a22510377d73,92127264.0,2.0,4.0,f,5.5,18.0,APROVADO POR NOTA
15609,57586672,00bd67a601192f51da746e41e60815c7,92127264.0,1.0,9.30000019,f,8.2,16.0,APROVADO
15610,57586672,00bd67a601192f51da746e41e60815c7,92127264.0,2.0,9.0,f,8.2,16.0,APROVADO
15611,57586672,00bd67a601192f51da746e41e60815c7,92127264.0,3.0,6.19999981,f,8.2,16.0,APROVADO
15612,57586672,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,1.0,9.89999962,f,9.9,6.0,APROVADO
15613,57586672,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,2.0,10.0,f,9.9,6.0,APROVADO
15614,57586672,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,3.0,9.80000019,f,9.9,6.0,APROVADO
15621,57586672,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,1.0,8.39999962,f,8.0,12.0,APROVADO
15622,57586672,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,2.0,9.0,f,8.0,12.0,APROVADO
15623,57586672,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,3.0,6.5,f,8.0,12.0,APROVADO
15627,57586672,a9d5358e13241d1fc953196fa2983412,92127264.0,1.0,6.69999981,f,5.6,8.0,APROVADO POR NOTA
15628,57586672,a9d5358e13241d1fc953196fa2983412,92127264.0,2.0,0.0,t,5.6,8.0,APROVADO POR NOTA
15629,57586672,a9d5358e13241d1fc953196fa2983412,92127264.0,3.0,4.80000019,f,5.6,8.0,APROVADO POR NOTA
15630,57586672,b0e148daf401068c1b47be520d5bb181,92127264.0,1.0,9.60000038,f,7.9,12.0,APROVADO
15631,57586672,b0e148daf401068c1b47be520d5bb181,92127264.0,2.0,8.5,f,7.9,12.0,APROVADO
15632,57586672,b0e148daf401068c1b47be520d5bb181,92127264.0,3.0,5.5,f,7.9,12.0,APROVADO
15633,57586672,8d2a3b00a41279debf258bc6c6305205,92127264.0,3.0,6.19999981,f,6.0,6.0,APROVADO POR NOTA
15634,57586672,8d2a3b00a41279debf258bc6c6305205,92127264.0,1.0,8.39999962,f,6.0,6.0,APROVADO POR NOTA
15635,57586672,8d2a3b00a41279debf258bc6c6305205,92127264.0,2.0,3.5,f,6.0,6.0,APROVADO POR NOTA
15708,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,3.0,1.79999995,t,6.3,10.0,APROVADO POR NOTA
15709,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,1.0,10.0,f,6.3,10.0,APROVADO POR NOTA
15710,57585698,b51d70b9b89669c237654ae4bce7138f,92127264.0,2.0,1.89999998,f,6.3,10.0,APROVADO POR NOTA
16043,57586713,a9d5358e13241d1fc953196fa2983412,92127264.0,2.0,9.0,f,6.8,22.0,APROVADO POR NOTA
16044,57586713,a9d5358e13241d1fc953196fa2983412,92127264.0,3.0,8.0,f,6.8,22.0,APROVADO POR NOTA
16045,57586713,a9d5358e13241d1fc953196fa2983412,92127264.0,1.0,3.4000001,f,6.8,22.0,APROVADO POR NOTA
16046,57586713,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,1.0,7.400000099999999,f,8.6,10.0,APROVADO
16047,57586713,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,2.0,9.5,f,8.6,10.0,APROVADO
16048,57586713,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,3.0,9.0,f,8.6,10.0,APROVADO
16646,57587381,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,3.0,7.19999981,f,5.4,8.0,APROVADO POR NOTA
16647,57587381,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,1.0,5.0,f,5.4,8.0,APROVADO POR NOTA
16648,57587381,e4dcda7fa43cfcaa58044c501b34f030,92127264.0,2.0,0.699999988,t,5.4,8.0,APROVADO POR NOTA
16649,57587381,685d382aceefa5031509c9bb87e613dd,92127264.0,1.0,7.099999900000001,f,6.2,8.0,APROVADO POR NOTA
16650,57587381,685d382aceefa5031509c9bb87e613dd,92127264.0,2.0,5.0,f,6.2,8.0,APROVADO POR NOTA
16651,57587381,685d382aceefa5031509c9bb87e613dd,92127264.0,3.0,0.0,t,6.2,8.0,APROVADO POR NOTA
16652,57587381,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,3.0,8.0,f,6.1,2.0,APROVADO POR NOTA
16653,57587381,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,1.0,4.5,f,6.1,2.0,APROVADO POR NOTA
16654,57587381,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,2.0,5.69999981,f,6.1,2.0,APROVADO POR NOTA
16655,57587381,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,3.0,8.0,f,6.5,14.0,APROVADO POR NOTA
16656,57587381,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,1.0,7.5,f,6.5,14.0,APROVADO POR NOTA
16657,57587381,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,2.0,4.099999899999999,f,6.5,14.0,APROVADO POR NOTA
16658,57587381,237d47762c461bb49d3e3dd4fc797418,92127264.0,3.0,7.5,f,6.0,4.0,APROVADO POR NOTA
16659,57587381,237d47762c461bb49d3e3dd4fc797418,92127264.0,1.0,6.30000019,f,6.0,4.0,APROVADO POR NOTA
16660,57587381,237d47762c461bb49d3e3dd4fc797418,92127264.0,2.0,4.30000019,f,6.0,4.0,APROVADO POR NOTA
16917,57586125,fd0c76b59b7ee42c4443c044c4c00575,92127264.0,1.0,3.70000005,t,5.3,2.0,APROVADO POR NOTA
16918,57586125,fd0c76b59b7ee42c4443c044c4c00575,92127264.0,2.0,5.4000001,f,5.3,2.0,APROVADO POR NOTA
16919,57586125,fd0c76b59b7ee42c4443c044c4c00575,92127264.0,3.0,5.5999999,f,5.3,2.0,APROVADO POR NOTA
17883,57587385,0051970b8e57f667afa4ad2789426fa9,92127264.0,1.0,8.80000019,f,9.4,10.0,APROVADO
17884,57587385,0051970b8e57f667afa4ad2789426fa9,92127264.0,2.0,9.5,f,9.4,10.0,APROVADO
17885,57587385,0051970b8e57f667afa4ad2789426fa9,92127264.0,3.0,10.0,f,9.4,10.0,APROVADO
17886,57587385,61b49c330f8ac0a64a6903ca154740f7,92127264.0,1.0,9.0,f,9.0,16.0,APROVADO
17887,57587385,61b49c330f8ac0a64a6903ca154740f7,92127264.0,2.0,9.0,f,9.0,16.0,APROVADO
17888,57587385,61b49c330f8ac0a64a6903ca154740f7,92127264.0,3.0,9.0,f,9.0,16.0,APROVADO
17889,57587385,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,1.0,3.5999999,f,1.2,32.0,REPROVADO POR MÉDIA E POR FALTAS
17890,57587385,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,2.0,0.0,f,1.2,32.0,REPROVADO POR MÉDIA E POR FALTAS
17891,57587385,7b0c9e446d13b6a8b66a1371984b673b,92127264.0,3.0,0.0,f,1.2,32.0,REPROVADO POR MÉDIA E POR FALTAS
17892,57587385,46665a614e41672cc0e7ab15d2acacf1,92127264.0,1.0,4.80000019,f,8.2,2.0,APROVADO
17893,57587385,46665a614e41672cc0e7ab15d2acacf1,92127264.0,3.0,9.80000019,f,8.2,2.0,APROVADO
17894,57587385,46665a614e41672cc0e7ab15d2acacf1,92127264.0,2.0,10.0,f,8.2,2.0,APROVADO
17895,57587385,df8630debcb30e12537d9515170842fc,92127264.0,1.0,5.0,f,6.8,16.0,APROVADO POR NOTA
17896,57587385,df8630debcb30e12537d9515170842fc,92127264.0,2.0,7.5,f,6.8,16.0,APROVADO POR NOTA
17897,57587385,df8630debcb30e12537d9515170842fc,92127264.0,3.0,8.0,f,6.8,16.0,APROVADO POR NOTA
17898,57587385,63a082d54912829c3791dde3e907f3ff,92127264.0,1.0,8.0,f,8.6,4.0,APROVADO
17899,57587385,63a082d54912829c3791dde3e907f3ff,92127264.0,2.0,10.0,f,8.6,4.0,APROVADO
17900,57587385,63a082d54912829c3791dde3e907f3ff,92127264.0,3.0,7.80000019,f,8.6,4.0,APROVADO
17901,57587385,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,1.0,7.30000019,f,8.5,12.0,APROVADO
17902,57587385,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,2.0,9.0,f,8.5,12.0,APROVADO
17903,57587385,dd91e13bd82ebee8ef7105c552ec10e9,92127264.0,3.0,9.19999981,f,8.5,12.0,APROVADO
17905,57587385,c9e9fb6d34701e4b7c7ce48b0444c7fe,92127264.0,1.0,7.099999900000001,f,6.1,17.0,REPROVADO POR NOTA
17906,57587385,c9e9fb6d34701e4b7c7ce48b0444c7fe,92127264.0,2.0,2.0,f,6.1,17.0,REPROVADO POR NOTA
17907,57587385,c9e9fb6d34701e4b7c7ce48b0444c7fe,92127264.0,3.0,9.19999981,f,6.1,17.0,REPROVADO POR NOTA
17908,57587385,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,1.0,5.80000019,f,7.4,16.0,APROVADO
17909,57587385,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,2.0,7.5,f,7.4,16.0,APROVADO
17910,57587385,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,3.0,9.0,f,7.4,16.0,APROVADO
17911,57587385,4b58b4318cda780dbdf8beae00ef24a6,92127264.0,1.0,7.099999900000001,f,7.5,12.0,APROVADO
17912,57587385,4b58b4318cda780dbdf8beae00ef24a6,92127264.0,2.0,6.5,f,7.5,12.0,APROVADO
17913,57587385,4b58b4318cda780dbdf8beae00ef24a6,92127264.0,3.0,9.0,f,7.5,12.0,APROVADO
17914,57587385,8336cceaf3e6275f4bd0611280702f1e,92127264.0,1.0,3.0999999,f,4.4,14.0,REPROVADO
17915,57587385,8336cceaf3e6275f4bd0611280702f1e,92127264.0,2.0,0.0,t,4.4,14.0,REPROVADO
17916,57587385,8336cceaf3e6275f4bd0611280702f1e,92127264.0,3.0,9.0,f,4.4,14.0,REPROVADO
17917,57587385,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,1.0,6.30000019,f,7.9,6.0,APROVADO
