,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
21899,57564811,2737d1bf2f063605e3691be1a76f0507,92127264.0,3.0,0.0,f,1.1,16.0,REPROVADO
21900,57564811,2737d1bf2f063605e3691be1a76f0507,92127264.0,1.0,3.0999999,f,1.1,16.0,REPROVADO
21901,57564811,2737d1bf2f063605e3691be1a76f0507,92127264.0,2.0,0.10000000099999999,f,1.1,16.0,REPROVADO
21909,57564811,b8273a5a595498e514aa7e7f3874e211,92127264.0,1.0,6.900000099999999,f,5.4,0.0,APROVADO POR NOTA
21910,57564811,b8273a5a595498e514aa7e7f3874e211,92127264.0,2.0,3.0,f,5.4,0.0,APROVADO POR NOTA
21911,57564811,b8273a5a595498e514aa7e7f3874e211,92127264.0,3.0,6.30000019,f,5.4,0.0,APROVADO POR NOTA
21912,57564811,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,1.0,3.4000001,f,1.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
21913,57564811,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,2.0,0.10000000099999999,f,1.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
21914,57564811,3937ba9886476e53a2eda1d4f6e067a9,92127264.0,3.0,0.0,f,1.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
21915,57564811,6402926955c533d43b5bfa881472ef0f,92127264.0,1.0,9.89999962,f,8.2,0.0,APROVADO
21916,57564811,6402926955c533d43b5bfa881472ef0f,92127264.0,2.0,5.5999999,f,8.2,0.0,APROVADO
21917,57564811,6402926955c533d43b5bfa881472ef0f,92127264.0,3.0,9.0,f,8.2,0.0,APROVADO
21918,57564811,23c3e6fe2285999433491924f662c872,92127264.0,1.0,5.0999999,f,2.3,0.0,REPROVADO
21919,57564811,23c3e6fe2285999433491924f662c872,92127264.0,2.0,1.10000002,f,2.3,0.0,REPROVADO
21920,57564811,23c3e6fe2285999433491924f662c872,92127264.0,3.0,0.699999988,f,2.3,0.0,REPROVADO
21921,57564811,03a9e4938c1b3a36f7793a690063008c,92127264.0,1.0,8.10000038,f,7.3,0.0,APROVADO
21922,57564811,03a9e4938c1b3a36f7793a690063008c,92127264.0,2.0,5.9000001,f,7.3,0.0,APROVADO
21923,57564811,03a9e4938c1b3a36f7793a690063008c,92127264.0,3.0,7.80000019,f,7.3,0.0,APROVADO
21925,57564811,4601d6c88fba4d646420f25fa5fcc2cf,92127264.0,1.0,7.80000019,f,7.1,0.0,APROVADO
21926,57564811,4601d6c88fba4d646420f25fa5fcc2cf,92127264.0,2.0,6.0,f,7.1,0.0,APROVADO
21927,57564811,4601d6c88fba4d646420f25fa5fcc2cf,92127264.0,3.0,7.5,f,7.1,0.0,APROVADO
21928,57564811,0e7bc865717beef27758067a9ff32015,92127264.0,1.0,0,f,0,0.0,TRANCADO
21929,57564811,0e7bc865717beef27758067a9ff32015,92127264.0,2.0,0,f,0,0.0,TRANCADO
21930,57564811,0e7bc865717beef27758067a9ff32015,92127264.0,3.0,0,f,0,0.0,TRANCADO
21932,57564811,e1366b1c58c910fbd4c781cb01782b57,92127264.0,1.0,8.39999962,f,6.5,0.0,APROVADO POR NOTA
21933,57564811,e1366b1c58c910fbd4c781cb01782b57,92127264.0,2.0,4.5,f,6.5,0.0,APROVADO POR NOTA
21934,57564811,e1366b1c58c910fbd4c781cb01782b57,92127264.0,3.0,6.599999900000001,f,6.5,0.0,APROVADO POR NOTA
21935,57564811,d3f543853da6cb8c918524383f068cb9,92127264.0,1.0,7.599999900000001,f,3.5,18.0,REPROVADO POR MÉDIA E POR FALTAS
21936,57564811,d3f543853da6cb8c918524383f068cb9,92127264.0,2.0,1.60000002,f,3.5,18.0,REPROVADO POR MÉDIA E POR FALTAS
21937,57564811,d3f543853da6cb8c918524383f068cb9,92127264.0,3.0,1.20000005,f,3.5,18.0,REPROVADO POR MÉDIA E POR FALTAS
21938,57564811,f94fc6035baef2bf3865715534a13d96,92127264.0,1.0,3.5,f,1.2,2.0,REPROVADO
21939,57564811,f94fc6035baef2bf3865715534a13d96,92127264.0,2.0,0.200000003,f,1.2,2.0,REPROVADO
21940,57564811,f94fc6035baef2bf3865715534a13d96,92127264.0,3.0,0.0,f,1.2,2.0,REPROVADO
21942,57564811,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,1.0,3.4000001,f,1.2,4.0,REPROVADO
21943,57564811,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,2.0,0.200000003,f,1.2,4.0,REPROVADO
21944,57564811,04db5ca11d1ed89498b4eb811dbebe1f,92127264.0,3.0,0.0,f,1.2,4.0,REPROVADO
22177,57564815,41a0fc5b21f574bff1124ce4193798dd,92127264.0,1.0,10.0,f,9.0,6.0,APROVADO
22178,57564815,41a0fc5b21f574bff1124ce4193798dd,92127264.0,2.0,8.0,f,9.0,6.0,APROVADO
22179,57564815,41a0fc5b21f574bff1124ce4193798dd,92127264.0,3.0,9.0,f,9.0,6.0,APROVADO
22183,57564815,945af83c78e2fc9c2f33431f481634b8,92127264.0,3.0,9.5,f,9.7,8.0,APROVADO
22184,57564815,945af83c78e2fc9c2f33431f481634b8,92127264.0,1.0,9.69999981,f,9.7,8.0,APROVADO
22185,57564815,945af83c78e2fc9c2f33431f481634b8,92127264.0,2.0,10.0,f,9.7,8.0,APROVADO
22186,57564815,3a93cf9223126865d5c1f2a987452e56,92127264.0,1.0,9.60000038,f,8.0,6.0,APROVADO
22187,57564815,3a93cf9223126865d5c1f2a987452e56,92127264.0,2.0,6.5,f,8.0,6.0,APROVADO
22188,57564815,3a93cf9223126865d5c1f2a987452e56,92127264.0,3.0,8.0,f,8.0,6.0,APROVADO
22189,57564815,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,1.0,9.60000038,f,3.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
22190,57564815,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,2.0,0.0,f,3.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
22191,57564815,d8b2771c5eb1e38847a67323eb2c7954,92127264.0,3.0,0.0,f,3.2,22.0,REPROVADO POR MÉDIA E POR FALTAS
22192,57564815,e58061a63d58fd3dccf5d3ec10d71731,92127264.0,3.0,0.0,f,0.0,74.0,REPROVADO POR MÉDIA E POR FALTAS
22193,57564815,e58061a63d58fd3dccf5d3ec10d71731,92127264.0,1.0,0.0,f,0.0,74.0,REPROVADO POR MÉDIA E POR FALTAS
22194,57564815,e58061a63d58fd3dccf5d3ec10d71731,92127264.0,2.0,0.0,f,0.0,74.0,REPROVADO POR MÉDIA E POR FALTAS
22195,57564815,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,1.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
22196,57564815,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,2.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
22197,57564815,9bf92154ba99ff3f6fca90bfa35d0e8d,92127264.0,3.0,0.0,f,0.0,58.0,REPROVADO POR MÉDIA E POR FALTAS
22198,57564815,a72bccab267a747457e83f3e45587495,92127264.0,1.0,10.0,f,8.2,8.0,APROVADO
22199,57564815,a72bccab267a747457e83f3e45587495,92127264.0,2.0,6.5,f,8.2,8.0,APROVADO
22200,57564815,a72bccab267a747457e83f3e45587495,92127264.0,3.0,8.0,f,8.2,8.0,APROVADO
22204,57564815,b3df267ce06efc7a7c3f0bcdb276339d,92127264.0,1.0,9.69999981,f,9.7,6.0,APROVADO
22205,57564815,b3df267ce06efc7a7c3f0bcdb276339d,92127264.0,2.0,10.0,f,9.7,6.0,APROVADO
22206,57564815,b3df267ce06efc7a7c3f0bcdb276339d,92127264.0,3.0,9.5,f,9.7,6.0,APROVADO
22207,57564815,3bb00a5655ef8884b4af55d4a2a65af6,92127264.0,1.0,9.0,f,3.0,8.0,REPROVADO
22208,57564815,3bb00a5655ef8884b4af55d4a2a65af6,92127264.0,2.0,0.0,f,3.0,8.0,REPROVADO
22209,57564815,3bb00a5655ef8884b4af55d4a2a65af6,92127264.0,3.0,0.0,f,3.0,8.0,REPROVADO
22210,57564815,875e36aa18dd612f437445ab8af4a710,92127264.0,0,0,0,0,0,TRANCADO
22555,57565081,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,1.0,6.0,f,7.6,12.0,APROVADO
22556,57565081,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,2.0,8.89999962,f,7.6,12.0,APROVADO
22557,57565081,02624974f8aa2d53b945ceb2b4eec0dd,92127264.0,3.0,7.80000019,f,7.6,12.0,APROVADO
22558,57565081,5dac5cab88de4928bbc3095150f768ff,92127264.0,3.0,0.0,f,3.3,19.0,REPROVADO POR MÉDIA E POR FALTAS
22559,57565081,5dac5cab88de4928bbc3095150f768ff,92127264.0,1.0,5.4000001,f,3.3,19.0,REPROVADO POR MÉDIA E POR FALTAS
22560,57565081,5dac5cab88de4928bbc3095150f768ff,92127264.0,2.0,4.4000001,f,3.3,19.0,REPROVADO POR MÉDIA E POR FALTAS
22561,57565081,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,1.0,8.10000038,f,7.7,6.0,APROVADO
22562,57565081,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,2.0,7.5,f,7.7,6.0,APROVADO
22563,57565081,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,3.0,7.5,f,7.7,6.0,APROVADO
22564,57565081,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,1.0,4.69999981,f,5.7,4.0,APROVADO POR NOTA
22565,57565081,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,2.0,6.900000099999999,f,5.7,4.0,APROVADO POR NOTA
22566,57565081,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,3.0,5.5,f,5.7,4.0,APROVADO POR NOTA
22585,57565081,ee67c654a285629b1e24292c717dc9e5,92127264.0,1.0,4.80000019,f,6.7,10.0,APROVADO POR NOTA
22586,57565081,ee67c654a285629b1e24292c717dc9e5,92127264.0,2.0,6.4000001,f,6.7,10.0,APROVADO POR NOTA
22587,57565081,ee67c654a285629b1e24292c717dc9e5,92127264.0,3.0,9.0,f,6.7,10.0,APROVADO POR NOTA
22588,57565081,c938ce1450afa6b33916d0fcf5dcc617,92127264.0,1.0,7.19999981,f,7.4,18.0,APROVADO
22589,57565081,c938ce1450afa6b33916d0fcf5dcc617,92127264.0,2.0,8.60000038,f,7.4,18.0,APROVADO
22590,57565081,c938ce1450afa6b33916d0fcf5dcc617,92127264.0,3.0,6.5,f,7.4,18.0,APROVADO
22594,57565081,8adfd36bd28efb815197f6837af8b2b9,92127264.0,2.0,9.5,f,9.2,16.0,APROVADO
22595,57565081,8adfd36bd28efb815197f6837af8b2b9,92127264.0,3.0,10.0,f,9.2,16.0,APROVADO
22596,57565081,8adfd36bd28efb815197f6837af8b2b9,92127264.0,1.0,8.19999981,f,9.2,16.0,APROVADO
22597,57565081,469b4e52f0fc039742f0d6f50587fd02,92127264.0,1.0,4.5,f,5.0,14.0,APROVADO POR NOTA
22598,57565081,469b4e52f0fc039742f0d6f50587fd02,92127264.0,2.0,5.5999999,f,5.0,14.0,APROVADO POR NOTA
22599,57565081,469b4e52f0fc039742f0d6f50587fd02,92127264.0,3.0,0.0,t,5.0,14.0,APROVADO POR NOTA
22889,57563851,30327d430572d0c720dcd1682a39c361,92127264.0,1.0,5.0,f,5.5,0.0,APROVADO POR NOTA
22890,57563851,30327d430572d0c720dcd1682a39c361,92127264.0,2.0,3.0,f,5.5,0.0,APROVADO POR NOTA
22891,57563851,30327d430572d0c720dcd1682a39c361,92127264.0,3.0,8.5,f,5.5,0.0,APROVADO POR NOTA
22892,57563851,35e2507cc2ed396f7078879369b27286,92127264.0,1.0,5.5,f,5.7,0.0,APROVADO POR NOTA
22893,57563851,35e2507cc2ed396f7078879369b27286,92127264.0,2.0,4.0,f,5.7,0.0,APROVADO POR NOTA
22894,57563851,35e2507cc2ed396f7078879369b27286,92127264.0,3.0,7.5,f,5.7,0.0,APROVADO POR NOTA
22922,57563851,48bda966ddad288bba1f680237cdef70,92127264.0,1.0,4.5,f,5.0,0.0,APROVADO POR NOTA
22923,57563851,48bda966ddad288bba1f680237cdef70,92127264.0,2.0,3.5,f,5.0,0.0,APROVADO POR NOTA
22924,57563851,48bda966ddad288bba1f680237cdef70,92127264.0,3.0,7.0,f,5.0,0.0,APROVADO POR NOTA
22928,57563851,4786ee006b177a4effef45521b7bd94f,92127264.0,1.0,6.0,f,3.2,0.0,REPROVADO
22929,57563851,4786ee006b177a4effef45521b7bd94f,92127264.0,2.0,3.5,f,3.2,0.0,REPROVADO
22930,57563851,4786ee006b177a4effef45521b7bd94f,92127264.0,3.0,0.0,f,3.2,0.0,REPROVADO
22931,57563851,480a730ca3e8657e4d203f06d6baaae1,92127264.0,1.0,7.0,f,6.5,0.0,APROVADO POR NOTA
22932,57563851,480a730ca3e8657e4d203f06d6baaae1,92127264.0,2.0,5.0,f,6.5,0.0,APROVADO POR NOTA
22933,57563851,480a730ca3e8657e4d203f06d6baaae1,92127264.0,3.0,7.5,f,6.5,0.0,APROVADO POR NOTA
22948,57563851,f111a05877915e0c15509d555f34195c,92127264.0,1.0,4.5,f,1.5,80.0,REPROVADO POR MÉDIA E POR FALTAS
22949,57563851,f111a05877915e0c15509d555f34195c,92127264.0,2.0,0.0,f,1.5,80.0,REPROVADO POR MÉDIA E POR FALTAS
22950,57563851,f111a05877915e0c15509d555f34195c,92127264.0,3.0,0.0,f,1.5,80.0,REPROVADO POR MÉDIA E POR FALTAS
22951,57563851,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,1.0,5.0,f,5.3,0.0,APROVADO POR NOTA
22952,57563851,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,2.0,4.0,f,5.3,0.0,APROVADO POR NOTA
22953,57563851,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,3.0,7.0,f,5.3,0.0,APROVADO POR NOTA
23022,57567573,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,1.0,6.599999900000001,f,5.5,8.0,APROVADO POR NOTA
23023,57567573,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,2.0,3.0,f,5.5,8.0,APROVADO POR NOTA
23024,57567573,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,3.0,6.80000019,f,5.5,8.0,APROVADO POR NOTA
23025,57567573,7571ec1db03f11e42635430e58b95cee,92127264.0,1.0,4.19999981,f,5.0,10.0,APROVADO POR NOTA
23026,57567573,7571ec1db03f11e42635430e58b95cee,92127264.0,2.0,2.5,t,5.0,10.0,APROVADO POR NOTA
23027,57567573,7571ec1db03f11e42635430e58b95cee,92127264.0,3.0,5.80000019,f,5.0,10.0,APROVADO POR NOTA
23031,57567573,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,1.0,6.5,f,5.6,10.0,APROVADO POR NOTA
23032,57567573,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,2.0,3.4000001,f,5.6,10.0,APROVADO POR NOTA
23033,57567573,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,3.0,6.900000099999999,f,5.6,10.0,APROVADO POR NOTA
26143,57564860,945368d8c8df1119af662bfd1a848b52,92127264.0,1.0,5.5999999,f,7.7,14.0,APROVADO
26144,57564860,945368d8c8df1119af662bfd1a848b52,92127264.0,2.0,9.39999962,f,7.7,14.0,APROVADO
26145,57564860,945368d8c8df1119af662bfd1a848b52,92127264.0,3.0,8.10000038,f,7.7,14.0,APROVADO
26146,57564860,3f6f02a08ef821f48beda481a97f2900,92127264.0,1.0,7.599999900000001,f,7.8,12.0,APROVADO
26147,57564860,3f6f02a08ef821f48beda481a97f2900,92127264.0,2.0,8.69999981,f,7.8,12.0,APROVADO
26148,57564860,3f6f02a08ef821f48beda481a97f2900,92127264.0,3.0,0.5,t,7.8,12.0,APROVADO
26150,57564860,a16ed96ee765c2ec436358814f6bc646,92127264.0,1.0,3.5,f,6.3,2.0,APROVADO POR NOTA
26151,57564860,a16ed96ee765c2ec436358814f6bc646,92127264.0,2.0,7.900000099999999,f,6.3,2.0,APROVADO POR NOTA
26152,57564860,a16ed96ee765c2ec436358814f6bc646,92127264.0,3.0,7.400000099999999,f,6.3,2.0,APROVADO POR NOTA
26153,57564860,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,1.0,0.0,f,0.0,16.0,REPROVADO
26154,57564860,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,2.0,0.0,f,0.0,16.0,REPROVADO
26155,57564860,55ed6d9cd251dbbad524455cdcf243aa,92127264.0,3.0,0.0,f,0.0,16.0,REPROVADO
26157,57564860,7f2fd9688308a85c2f1f88490cf3382d,92127264.0,1.0,2.9000001,f,1.0,18.0,REPROVADO
26158,57564860,7f2fd9688308a85c2f1f88490cf3382d,92127264.0,2.0,0.0,f,1.0,18.0,REPROVADO
26159,57564860,7f2fd9688308a85c2f1f88490cf3382d,92127264.0,3.0,0.0,f,1.0,18.0,REPROVADO
26160,57564860,f28e052d0580964522fc2df687450a3d,92127264.0,1.0,9.39999962,f,9.8,6.0,APROVADO
26161,57564860,f28e052d0580964522fc2df687450a3d,92127264.0,2.0,10.0,f,9.8,6.0,APROVADO
26162,57564860,f28e052d0580964522fc2df687450a3d,92127264.0,3.0,10.0,f,9.8,6.0,APROVADO
