,id_turma,discente,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao
7081,1217927,772b2b5af5c0fa13218af7a791c58c44,92127264.0,nan,nan,nan,nan,nan,TRANCADO
7082,1217927,9ca4707e41d79bd99f67a43e2d4ec68b,92127264.0,1.0,4.0,f,5.3,7.0,APROVADO
7083,1217927,9ca4707e41d79bd99f67a43e2d4ec68b,92127264.0,2.0,2.7,t,5.3,7.0,APROVADO
7085,1217927,38d08da2154ffa249889118d73ffdad3,92127264.0,1.0,7.0,f,7.3,2.0,APROVADO
7086,1217927,38d08da2154ffa249889118d73ffdad3,92127264.0,2.0,7.5,f,7.3,2.0,APROVADO
7090,1217927,d5b919228d0207c864cfe4af843adf59,92127264.0,1.0,5.9,f,5.6,6.0,APROVADO POR NOTA
7091,1217927,d5b919228d0207c864cfe4af843adf59,92127264.0,2.0,5.2,f,5.6,6.0,APROVADO POR NOTA
7095,1217927,6f98786a9052a37e94305be5bb8acea5,92127264.0,1.0,6.2,f,6.9,9.0,APROVADO POR NOTA
7096,1217927,6f98786a9052a37e94305be5bb8acea5,92127264.0,2.0,7.5,f,6.9,9.0,APROVADO POR NOTA
7098,1217927,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,1.0,8.8,f,8.8,0.0,APROVADO
7099,1217927,cde1db6a62885e1f4def0c4d142f92b6,92127264.0,2.0,8.7,f,8.8,0.0,APROVADO
7100,1217927,ca045d46c152b54c2cfe110d01d3e8ce,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
7102,1217927,c8e90e0cc4925263eb9216005d5cc5d5,92127264.0,1.0,8.2,f,7.4,0.0,APROVADO
7103,1217927,c8e90e0cc4925263eb9216005d5cc5d5,92127264.0,2.0,6.6,f,7.4,0.0,APROVADO
7105,1217927,7f526a2061ee189867da31102097f91e,92127264.0,2.0,6.4,f,6.9,0.0,APROVADO POR NOTA
7106,1217927,7f526a2061ee189867da31102097f91e,92127264.0,1.0,7.3,f,6.9,0.0,APROVADO POR NOTA
8316,1217922,30327d430572d0c720dcd1682a39c361,92127264.0,1.0,6.7,f,7.7,2.0,APROVADO
8317,1217922,30327d430572d0c720dcd1682a39c361,92127264.0,2.0,8.6,f,7.7,2.0,APROVADO
8318,1217922,685d382aceefa5031509c9bb87e613dd,92127264.0,1.0,5.6,f,6.6,4.0,APROVADO POR NOTA
8319,1217922,685d382aceefa5031509c9bb87e613dd,92127264.0,2.0,7.5,f,6.6,4.0,APROVADO POR NOTA
8320,1217922,a682f2beb315b67438ce66dcadd140e8,92127264.0,1.0,5.6,f,6.6,4.0,APROVADO POR NOTA
8321,1217922,a682f2beb315b67438ce66dcadd140e8,92127264.0,2.0,7.6,f,6.6,4.0,APROVADO POR NOTA
8322,1217922,240d89786f849e37a4d06809e635fa47,92127264.0,1.0,6.7,f,5.7,0.0,APROVADO POR NOTA
8323,1217922,240d89786f849e37a4d06809e635fa47,92127264.0,2.0,4.7,f,5.7,0.0,APROVADO POR NOTA
8324,1217922,7f2fd9688308a85c2f1f88490cf3382d,92127264.0,1.0,6.6,f,6.8,0.0,APROVADO POR NOTA
8325,1217922,7f2fd9688308a85c2f1f88490cf3382d,92127264.0,2.0,6.9,f,6.8,0.0,APROVADO POR NOTA
8326,1217922,15f5e1533bd363c766d01f75ebcbe2b7,92127264.0,2.0,3.7,t,5.1,0.0,APROVADO
8327,1217922,15f5e1533bd363c766d01f75ebcbe2b7,92127264.0,1.0,5.1,f,5.1,0.0,APROVADO
8328,1217922,e8276e72614c5828286b43d50704d1a0,92127264.0,1.0,6.1,f,7.0,0.0,APROVADO
8329,1217922,e8276e72614c5828286b43d50704d1a0,92127264.0,2.0,7.8,f,7.0,0.0,APROVADO
8330,1217922,48bda966ddad288bba1f680237cdef70,92127264.0,1.0,5.9,f,5.6,4.0,APROVADO POR NOTA
8331,1217922,48bda966ddad288bba1f680237cdef70,92127264.0,2.0,5.2,f,5.6,4.0,APROVADO POR NOTA
8333,1217922,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,1.0,8.0,f,6.6,2.0,APROVADO POR NOTA
8334,1217922,d2ebea0c1ebded5adcf2e6eb2d919b9a,92127264.0,2.0,5.2,f,6.6,2.0,APROVADO POR NOTA
8335,1217922,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,1.0,7.4,f,8.1,6.0,APROVADO
8336,1217922,93c673ca49d2f77eb016bda1f2a4b844,92127264.0,2.0,8.7,f,8.1,6.0,APROVADO
8337,1217922,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,1.0,2.9,t,7.0,8.0,APROVADO
8338,1217922,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,2.0,8.2,f,7.0,8.0,APROVADO
8339,1217922,4786ee006b177a4effef45521b7bd94f,92127264.0,2.0,4.6,f,6.6,2.0,APROVADO POR NOTA
8340,1217922,4786ee006b177a4effef45521b7bd94f,92127264.0,1.0,8.6,f,6.6,2.0,APROVADO POR NOTA
8347,1217922,4c51c54d432c6987ab62172fc677201e,92127264.0,1.0,8.4,f,6.6,8.0,APROVADO POR NOTA
8348,1217922,4c51c54d432c6987ab62172fc677201e,92127264.0,2.0,4.8,f,6.6,8.0,APROVADO POR NOTA
8349,1217922,beed682bd05cbf0d48966972e0478621,92127264.0,1.0,6.7,f,8.0,0.0,APROVADO
8350,1217922,beed682bd05cbf0d48966972e0478621,92127264.0,2.0,9.2,f,8.0,0.0,APROVADO
8351,1217922,27a86baa1e6bf11c2b06e41852647da7,92127264.0,1.0,7.1,f,7.9,0.0,APROVADO
8352,1217922,27a86baa1e6bf11c2b06e41852647da7,92127264.0,2.0,8.7,f,7.9,0.0,APROVADO
8353,1217922,1d2f167f656cf52c63c1369ca68340db,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
8354,1217922,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,1.0,6.0,f,7.4,2.0,APROVADO
8355,1217922,5a5d94d46b85d1bec85b6a0b0a0b826b,92127264.0,2.0,8.7,f,7.4,2.0,APROVADO
8356,1217922,d0bd6488461f69112553e12fd0b6e5e1,92127264.0,1.0,4.5,f,5.7,4.0,APROVADO
8357,1217922,d0bd6488461f69112553e12fd0b6e5e1,92127264.0,2.0,4.5,t,5.7,4.0,APROVADO
8358,1217922,480a730ca3e8657e4d203f06d6baaae1,92127264.0,1.0,6.8,f,7.9,0.0,APROVADO
8359,1217922,480a730ca3e8657e4d203f06d6baaae1,92127264.0,2.0,9.0,f,7.9,0.0,APROVADO
8360,1217922,643c9220efb15461041ff2d9323d6794,92127264.0,2.0,4.3,f,5.5,8.0,APROVADO POR NOTA
8361,1217922,643c9220efb15461041ff2d9323d6794,92127264.0,1.0,6.7,f,5.5,8.0,APROVADO POR NOTA
8362,1217922,f111a05877915e0c15509d555f34195c,92127264.0,1.0,7.2,f,7.9,4.0,APROVADO
8363,1217922,f111a05877915e0c15509d555f34195c,92127264.0,2.0,8.6,f,7.9,4.0,APROVADO
8369,1217922,ee67c654a285629b1e24292c717dc9e5,92127264.0,1.0,6.1,f,7.5,2.0,APROVADO
8370,1217922,ee67c654a285629b1e24292c717dc9e5,92127264.0,2.0,8.8,f,7.5,2.0,APROVADO
8371,1217922,adbe26ddc8bc24ae4ea69b38868715eb,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
8372,1217922,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,1.0,7.4,f,7.9,2.0,APROVADO
8373,1217922,3797d070ee3c0d06f8ca9e32d970dc0e,92127264.0,2.0,8.4,f,7.9,2.0,APROVADO
8374,1217922,08f0ed62082e3a3455c675630a546cfe,92127264.0,1.0,6.6,f,5.5,8.0,APROVADO POR NOTA
8375,1217922,08f0ed62082e3a3455c675630a546cfe,92127264.0,2.0,4.4,f,5.5,8.0,APROVADO POR NOTA
8376,1217922,c64950466f754a7a5656d1968f33c8fc,92127264.0,1.0,5.1,f,7.0,0.0,APROVADO
8377,1217922,c64950466f754a7a5656d1968f33c8fc,92127264.0,2.0,8.9,f,7.0,0.0,APROVADO
9252,1217965,dc0b37a9d90ff2d54cb650d366bb9d1e,92127264.0,2.0,6.5,f,5.7,8.0,APROVADO POR NOTA
9253,1217965,dc0b37a9d90ff2d54cb650d366bb9d1e,92127264.0,1.0,4.9,f,5.7,8.0,APROVADO POR NOTA
9258,1217965,145440d461db004f5513e19a5ce783cd,92127264.0,nan,nan,nan,nan,nan,TRANCADO
9265,1217965,e023a67a7bf65d86e71bb690e4cb2ba1,92127264.0,1.0,3.3,f,5.1,10.0,APROVADO POR NOTA
9266,1217965,e023a67a7bf65d86e71bb690e4cb2ba1,92127264.0,2.0,6.9,f,5.1,10.0,APROVADO POR NOTA
9267,1217965,a8293007099ed594f8198548de44d95d,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
9269,1217965,b0e148daf401068c1b47be520d5bb181,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
9270,1217965,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
9522,1217966,876c9810d6f4b25797d73c942f55764e,92127264.0,1.0,4.9,f,5.6,4.0,APROVADO POR NOTA
9523,1217966,876c9810d6f4b25797d73c942f55764e,92127264.0,2.0,6.3,f,5.6,4.0,APROVADO POR NOTA
9524,1217966,d624069cd2691821d497421eae79b0bc,92127264.0,1.0,6.0,f,3.0,16.0,REPROVADO POR MÉDIA E POR FALTAS
9525,1217966,d624069cd2691821d497421eae79b0bc,92127264.0,2.0,0.0,f,3.0,16.0,REPROVADO POR MÉDIA E POR FALTAS
9526,1217966,768519e21c9db3641c7c0d26e55d5574,92127264.0,1.0,5.2,f,5.8,0.0,APROVADO POR NOTA
9527,1217966,768519e21c9db3641c7c0d26e55d5574,92127264.0,2.0,6.4,f,5.8,0.0,APROVADO POR NOTA
9533,1217966,71ded068ae396ef3bb21c15219c4906b,92127264.0,1.0,4.9,f,7.1,8.0,APROVADO
9534,1217966,71ded068ae396ef3bb21c15219c4906b,92127264.0,2.0,9.3,f,7.1,8.0,APROVADO
9537,1217966,7dd1c07f788951271820d1cb7b1b5bf7,92127264.0,1.0,8.7,f,6.9,10.0,APROVADO POR NOTA
9538,1217966,7dd1c07f788951271820d1cb7b1b5bf7,92127264.0,2.0,5.1,f,6.9,10.0,APROVADO POR NOTA
9541,1217966,517173d2b2728397195b225f6f7d74bc,92127264.0,1.0,8.2,f,6.6,12.0,APROVADO POR NOTA
9542,1217966,517173d2b2728397195b225f6f7d74bc,92127264.0,2.0,4.9,f,6.6,12.0,APROVADO POR NOTA
9543,1217966,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,1.0,2.4,f,4.8,6.0,REPROVADO
9544,1217966,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,2.0,7.2,f,4.8,6.0,REPROVADO
9546,1217966,05132d452b413479e23a88dbbfd0c6aa,92127264.0,1.0,5.5,f,6.0,12.0,APROVADO POR NOTA
9547,1217966,05132d452b413479e23a88dbbfd0c6aa,92127264.0,2.0,6.4,f,6.0,12.0,APROVADO POR NOTA
9548,1217966,a8293007099ed594f8198548de44d95d,92127264.0,nan,nan,nan,nan,nan,TRANCADO
9549,1217966,1d2f167f656cf52c63c1369ca68340db,92127264.0,1.0,5.5,f,6.7,4.0,APROVADO POR NOTA
9550,1217966,1d2f167f656cf52c63c1369ca68340db,92127264.0,2.0,7.9,f,6.7,4.0,APROVADO POR NOTA
9551,1217966,25d2bd21cd76c59793f8a006c03cf6b9,92127264.0,1.0,6.0,f,6.2,8.0,APROVADO POR NOTA
9552,1217966,25d2bd21cd76c59793f8a006c03cf6b9,92127264.0,2.0,6.3,f,6.2,8.0,APROVADO POR NOTA
9612,1217961,40846f2f09da1435f6eb303ce9d0d768,92127264.0,1.0,8.6,f,6.1,0.0,APROVADO POR NOTA
9613,1217961,40846f2f09da1435f6eb303ce9d0d768,92127264.0,2.0,5.2,f,6.1,0.0,APROVADO POR NOTA
9614,1217961,40846f2f09da1435f6eb303ce9d0d768,92127264.0,3.0,4.5,f,6.1,0.0,APROVADO POR NOTA
9615,1217961,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
9619,1217961,cb75f724561edc0a0a2be38dfe95322c,92127264.0,1.0,9.4,f,7.2,0.0,APROVADO
9620,1217961,cb75f724561edc0a0a2be38dfe95322c,92127264.0,2.0,7.3,f,7.2,0.0,APROVADO
9621,1217961,cb75f724561edc0a0a2be38dfe95322c,92127264.0,3.0,5.0,f,7.2,0.0,APROVADO
11156,1217968,876c9810d6f4b25797d73c942f55764e,92127264.0,1.0,7.5,f,7.8,0.0,APROVADO
11157,1217968,876c9810d6f4b25797d73c942f55764e,92127264.0,2.0,7.9,f,7.8,0.0,APROVADO
11158,1217968,876c9810d6f4b25797d73c942f55764e,92127264.0,3.0,8.0,f,7.8,0.0,APROVADO
11159,1217968,cdd880f91102e2225425f0f997f824ea,92127264.0,1.0,0.0,f,nan,0.0,TRANCADO
11160,1217968,cdd880f91102e2225425f0f997f824ea,92127264.0,2.0,nan,f,nan,0.0,TRANCADO
11161,1217968,cdd880f91102e2225425f0f997f824ea,92127264.0,3.0,nan,f,nan,0.0,TRANCADO
11174,1217968,75620b7e204996b5c72808779b59df88,92127264.0,1.0,0.0,f,nan,0.0,TRANCADO
11175,1217968,75620b7e204996b5c72808779b59df88,92127264.0,2.0,nan,f,nan,0.0,TRANCADO
11176,1217968,75620b7e204996b5c72808779b59df88,92127264.0,3.0,nan,f,nan,0.0,TRANCADO
11177,1217968,d49ba2464bece6c1d9854724407ed1cc,92127264.0,1.0,5.5,f,2.5,0.0,REPROVADO
11178,1217968,d49ba2464bece6c1d9854724407ed1cc,92127264.0,2.0,2.1,f,2.5,0.0,REPROVADO
11179,1217968,d49ba2464bece6c1d9854724407ed1cc,92127264.0,3.0,0.0,f,2.5,0.0,REPROVADO
11183,1217968,517173d2b2728397195b225f6f7d74bc,92127264.0,1.0,9.0,f,3.0,0.0,REPROVADO
11184,1217968,517173d2b2728397195b225f6f7d74bc,92127264.0,2.0,0.0,f,3.0,0.0,REPROVADO
11185,1217968,517173d2b2728397195b225f6f7d74bc,92127264.0,3.0,0.0,f,3.0,0.0,REPROVADO
11189,1217968,fa1619c9583ee340b04ee8175182fc0f,92127264.0,1.0,6.5,f,7.8,0.0,APROVADO
11190,1217968,fa1619c9583ee340b04ee8175182fc0f,92127264.0,2.0,8.5,f,7.8,0.0,APROVADO
11191,1217968,fa1619c9583ee340b04ee8175182fc0f,92127264.0,3.0,8.5,f,7.8,0.0,APROVADO
11195,1217968,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,1.0,8.8,f,8.9,0.0,APROVADO
11196,1217968,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,2.0,10.0,f,8.9,0.0,APROVADO
11197,1217968,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,3.0,8.0,f,8.9,0.0,APROVADO
11201,1217968,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,1.0,6.0,f,7.4,2.0,APROVADO
11202,1217968,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,2.0,7.6,f,7.4,2.0,APROVADO
11203,1217968,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,3.0,0.0,t,7.4,2.0,APROVADO
11210,1217968,a8293007099ed594f8198548de44d95d,92127264.0,1.0,0.0,f,nan,0.0,TRANCADO
11211,1217968,a8293007099ed594f8198548de44d95d,92127264.0,2.0,nan,f,nan,0.0,TRANCADO
11212,1217968,a8293007099ed594f8198548de44d95d,92127264.0,3.0,nan,f,nan,0.0,TRANCADO
11213,1217968,8adfd36bd28efb815197f6837af8b2b9,92127264.0,1.0,9.5,f,9.2,0.0,APROVADO
11214,1217968,8adfd36bd28efb815197f6837af8b2b9,92127264.0,2.0,9.5,f,9.2,0.0,APROVADO
11215,1217968,8adfd36bd28efb815197f6837af8b2b9,92127264.0,3.0,8.5,f,9.2,0.0,APROVADO
11216,1217968,a9d5358e13241d1fc953196fa2983412,92127264.0,1.0,9.0,f,8.4,0.0,APROVADO
11217,1217968,a9d5358e13241d1fc953196fa2983412,92127264.0,2.0,8.3,f,8.4,0.0,APROVADO
11218,1217968,a9d5358e13241d1fc953196fa2983412,92127264.0,3.0,8.0,f,8.4,0.0,APROVADO
11219,1217968,dcb8f294bee8769bdfec88486911362f,92127264.0,1.0,0.0,f,nan,0.0,TRANCADO
11220,1217968,dcb8f294bee8769bdfec88486911362f,92127264.0,2.0,nan,f,nan,0.0,TRANCADO
11221,1217968,dcb8f294bee8769bdfec88486911362f,92127264.0,3.0,nan,f,nan,0.0,TRANCADO
11222,1217968,469b4e52f0fc039742f0d6f50587fd02,92127264.0,1.0,7.3,f,6.8,0.0,APROVADO POR NOTA
11223,1217968,469b4e52f0fc039742f0d6f50587fd02,92127264.0,2.0,6.2,f,6.8,0.0,APROVADO POR NOTA
11224,1217968,469b4e52f0fc039742f0d6f50587fd02,92127264.0,3.0,7.0,f,6.8,0.0,APROVADO POR NOTA
23951,1217959,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,1.0,10.0,f,8.6,0.0,APROVADO
23952,1217959,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,2.0,6.8,f,8.6,0.0,APROVADO
23953,1217959,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,3.0,9.0,f,8.6,0.0,APROVADO
23954,1217959,7571ec1db03f11e42635430e58b95cee,92127264.0,1.0,10.0,f,8.8,0.0,APROVADO
23955,1217959,7571ec1db03f11e42635430e58b95cee,92127264.0,2.0,6.4,f,8.8,0.0,APROVADO
23956,1217959,7571ec1db03f11e42635430e58b95cee,92127264.0,3.0,10.0,f,8.8,0.0,APROVADO
31346,1220150,da437177e090ab90ea33ba772cfbae03,92127264.0,1.0,1.0,f,0.5,8.0,REPROVADO
31347,1220150,da437177e090ab90ea33ba772cfbae03,92127264.0,2.0,0.0,f,0.5,8.0,REPROVADO
40174,1217951,237d47762c461bb49d3e3dd4fc797418,92127264.0,1.0,7.7,f,7.3,14.0,APROVADO
40175,1217951,237d47762c461bb49d3e3dd4fc797418,92127264.0,2.0,6.1,f,7.3,14.0,APROVADO
40176,1217951,237d47762c461bb49d3e3dd4fc797418,92127264.0,3.0,8.1,f,7.3,14.0,APROVADO
40177,1217951,83729736aa539851727de8ecb2c3529a,92127264.0,1.0,5.7,f,5.2,14.0,APROVADO POR NOTA
40178,1217951,83729736aa539851727de8ecb2c3529a,92127264.0,2.0,3.7,f,5.2,14.0,APROVADO POR NOTA
40179,1217951,83729736aa539851727de8ecb2c3529a,92127264.0,3.0,6.2,f,5.2,14.0,APROVADO POR NOTA
40180,1217951,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,1.0,6.0,f,5.3,16.0,APROVADO POR NOTA
40181,1217951,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,3.0,6.4,f,5.3,16.0,APROVADO POR NOTA
40182,1217951,46ca5bcc0383d2734d26bf3bcc201b5a,92127264.0,2.0,3.4,f,5.3,16.0,APROVADO POR NOTA
40183,1217951,8d2a3b00a41279debf258bc6c6305205,92127264.0,2.0,7.2,f,7.3,9.0,APROVADO
40184,1217951,8d2a3b00a41279debf258bc6c6305205,92127264.0,3.0,7.7,f,7.3,9.0,APROVADO
40185,1217951,8d2a3b00a41279debf258bc6c6305205,92127264.0,1.0,6.9,f,7.3,9.0,APROVADO
40192,1217951,bc2bc7b8d6d7550aeaf952fd146e716e,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40193,1217951,a9d5358e13241d1fc953196fa2983412,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40194,1217951,2f88ff7e6e0e58cb307f6e6c4dbd80e3,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40195,1217951,cb75f724561edc0a0a2be38dfe95322c,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40196,1217951,c6e6b75a1e8fb3912dc281802313a782,92127264.0,1.0,4.8,f,5.3,7.0,APROVADO POR NOTA
40197,1217951,c6e6b75a1e8fb3912dc281802313a782,92127264.0,2.0,4.9,f,5.3,7.0,APROVADO POR NOTA
40198,1217951,c6e6b75a1e8fb3912dc281802313a782,92127264.0,3.0,6.1,f,5.3,7.0,APROVADO POR NOTA
40199,1217951,7571ec1db03f11e42635430e58b95cee,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40200,1217951,098328a35e4c60b120e4bb6b94c8a0f6,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
40201,1217951,75ceafca049fd070170231fee1413d58,92127264.0,1.0,7.7,f,6.8,13.0,APROVADO POR NOTA
40202,1217951,75ceafca049fd070170231fee1413d58,92127264.0,2.0,5.4,f,6.8,13.0,APROVADO POR NOTA
40203,1217951,75ceafca049fd070170231fee1413d58,92127264.0,3.0,7.2,f,6.8,13.0,APROVADO POR NOTA
40204,1217951,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,1.0,5.3,f,4.2,14.0,REPROVADO
40205,1217951,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,2.0,1.7,f,4.2,14.0,REPROVADO
40206,1217951,b5bb50470f3c6a62b075cf02a5e47ecb,92127264.0,3.0,5.7,f,4.2,14.0,REPROVADO
40207,1217951,334129f757f0dc0039f8b8ed9a818050,92127264.0,nan,nan,nan,nan,nan,TRANCADO
40934,1220701,a03bcf3b5737f3b0a9c872e14bdf0d45,92127264.0,1.0,0.0,f,0.7,14.0,REPROVADO POR MÉDIA E POR FALTAS
40935,1220701,a03bcf3b5737f3b0a9c872e14bdf0d45,92127264.0,2.0,2.0,f,0.7,14.0,REPROVADO POR MÉDIA E POR FALTAS
40936,1220701,a03bcf3b5737f3b0a9c872e14bdf0d45,92127264.0,3.0,0.0,f,0.7,14.0,REPROVADO POR MÉDIA E POR FALTAS
40959,1220701,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
46690,1217965,dc0b37a9d90ff2d54cb650d366bb9d1e,92127264.0,2.0,6.5,f,5.7,8.0,APROVADO POR NOTA
46691,1217965,dc0b37a9d90ff2d54cb650d366bb9d1e,92127264.0,1.0,4.9,f,5.7,8.0,APROVADO POR NOTA
46696,1217965,145440d461db004f5513e19a5ce783cd,92127264.0,nan,nan,nan,nan,nan,TRANCADO
46703,1217965,e023a67a7bf65d86e71bb690e4cb2ba1,92127264.0,1.0,3.3,f,5.1,10.0,APROVADO POR NOTA
46704,1217965,e023a67a7bf65d86e71bb690e4cb2ba1,92127264.0,2.0,6.9,f,5.1,10.0,APROVADO POR NOTA
46705,1217965,a8293007099ed594f8198548de44d95d,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
46707,1217965,b0e148daf401068c1b47be520d5bb181,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
46708,1217965,9f2893d97c3dc2cf63f5501959e73bed,92127264.0,nan,nan,nan,nan,nan,DESISTENCIA
50532,1217966,876c9810d6f4b25797d73c942f55764e,92127264.0,1.0,4.9,f,5.6,4.0,APROVADO POR NOTA
50533,1217966,876c9810d6f4b25797d73c942f55764e,92127264.0,2.0,6.3,f,5.6,4.0,APROVADO POR NOTA
50534,1217966,d624069cd2691821d497421eae79b0bc,92127264.0,1.0,6.0,f,3.0,16.0,REPROVADO POR MÉDIA E POR FALTAS
50535,1217966,d624069cd2691821d497421eae79b0bc,92127264.0,2.0,0.0,f,3.0,16.0,REPROVADO POR MÉDIA E POR FALTAS
50536,1217966,768519e21c9db3641c7c0d26e55d5574,92127264.0,1.0,5.2,f,5.8,0.0,APROVADO POR NOTA
50537,1217966,768519e21c9db3641c7c0d26e55d5574,92127264.0,2.0,6.4,f,5.8,0.0,APROVADO POR NOTA
50543,1217966,71ded068ae396ef3bb21c15219c4906b,92127264.0,1.0,4.9,f,7.1,8.0,APROVADO
50544,1217966,71ded068ae396ef3bb21c15219c4906b,92127264.0,2.0,9.3,f,7.1,8.0,APROVADO
50547,1217966,7dd1c07f788951271820d1cb7b1b5bf7,92127264.0,1.0,8.7,f,6.9,10.0,APROVADO POR NOTA
50548,1217966,7dd1c07f788951271820d1cb7b1b5bf7,92127264.0,2.0,5.1,f,6.9,10.0,APROVADO POR NOTA
50551,1217966,517173d2b2728397195b225f6f7d74bc,92127264.0,1.0,8.2,f,6.6,12.0,APROVADO POR NOTA
50552,1217966,517173d2b2728397195b225f6f7d74bc,92127264.0,2.0,4.9,f,6.6,12.0,APROVADO POR NOTA
50553,1217966,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,1.0,2.4,f,4.8,6.0,REPROVADO
50554,1217966,a70e6e000686d82ad1d1a29ce75fab9f,92127264.0,2.0,7.2,f,4.8,6.0,REPROVADO
50556,1217966,05132d452b413479e23a88dbbfd0c6aa,92127264.0,1.0,5.5,f,6.0,12.0,APROVADO POR NOTA
50557,1217966,05132d452b413479e23a88dbbfd0c6aa,92127264.0,2.0,6.4,f,6.0,12.0,APROVADO POR NOTA
50558,1217966,a8293007099ed594f8198548de44d95d,92127264.0,nan,nan,nan,nan,nan,TRANCADO
50559,1217966,1d2f167f656cf52c63c1369ca68340db,92127264.0,1.0,5.5,f,6.7,4.0,APROVADO POR NOTA
50560,1217966,1d2f167f656cf52c63c1369ca68340db,92127264.0,2.0,7.9,f,6.7,4.0,APROVADO POR NOTA
